cname,ccode,ccodealp,ccodecow,ccodewb,aii_acc,aii_aio,aii_cilser,aii_elec,aii_pubm,aii_q01,aii_q02,aii_q03,aii_q04,aii_q05,aii_q06,aii_q07,aii_q08,aii_q09,aii_q10,aii_q11,aii_q12,aii_q13,aii_q14,aii_q15,aii_q16,aii_q17,aii_q18,aii_q19,aii_q20,aii_q21,aii_q22,aii_q23,aii_q24,aii_q25,aii_q26,aii_q27,aii_q28,aii_q29,aii_q30,aii_q31,aii_q32,aii_q33,aii_q34,aii_q35,aii_q36,aii_q37,aii_q38,aii_q39,aii_q40,aii_q41,aii_q42,aii_q43,aii_q44,aii_q45,aii_q46,aii_q47,aii_q48,aii_q49,aii_q50,aii_q51,aii_q52,aii_q53,aii_q54,aii_q55,aii_q56,aii_q57,aii_q58,aii_q59,aii_rol,fh_aor,fh_cl,fh_ep,fh_feb,fh_fog,fh_ipolity2,fh_pair,fh_polity2,fh_ppp,fh_pr,fh_rol,fh_status,fhn_fotnloc,fhn_fotnota,fhn_fotnsc,fhn_fotnst,fhn_fotnvur,fhp_mcei5,fhp_mclr5,fhp_mcpp5,fhp_score5,fhp_status5,gcb_bed,gcb_bj,gcb_bland,gcb_bmed,gcb_bper,gcb_bpol,gcb_br,gcb_brcr,gcb_brnc,gcb_btax,gcb_butil,gcb_fcbad,gcb_fcwell,gcb_orcag,gcb_orcdis,gcb_pb,gcb_pcbmost,gcb_pcbsome,gcb_pcgomost,gcb_pcgosome,gcb_pcjmost,gcb_pcjsome,gcb_pclgcmost,gcb_pclgcsome,gcb_pclmost,gcb_pclsome,gcb_pcord,gcb_pcori,gcb_pcpmost,gcb_pcpolmost,gcb_pcpolsome,gcb_pcpsome,gcb_pcrmost,gcb_pcrsome,gcb_pctaxmost,gcb_pctaxsome,gcb_ped,gcb_pfcaag,gcb_pfcdis,gcb_pj,gcb_pmed,gcb_pmedia,gcb_pmil,gcb_pngo,gcb_poff,gcb_ppa,gcb_pparl,gcb_ppol,gcb_prel,gcb_sarcag,gcb_sarcdis,gcb_wsdag,gcb_wsddis,vdem_corr,vdem_delibdem,vdem_dl_delib,vdem_edcomp_thick,vdem_egal,vdem_egaldem,vdem_elvotbuy,vdem_exbribe,vdem_excrptps,vdem_execorr,vdem_exembez,vdem_exthftps,vdem_gcrrpt,vdem_gender,vdem_jucorrdc,vdem_libdem,vdem_liberal,vdem_mecorrpt,vdem_partip,vdem_partipdem,vdem_polyarchy,vdem_pubcorr,who_alcohol10,who_dwrur,who_dwtot,who_dwurb,who_halef,who_halem,who_halet,who_homf,who_homm,who_homt,who_infmortf,who_infmortm,who_infmortt,who_lef,who_lem,who_let,who_matmort,who_mrf,who_mrm,who_mrt,who_roadtrd,who_sanitrur,who_sanittot,who_saniturb,who_suif,who_suim,who_suit,wdi_gdpgr,wdi_gdppppcon2011,wdi_gini,pwt_rgdp,bti_eo,bti_eos,wdi_pop,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_popf,wdi_popgr,wdi_poprul,wdi_poprulgr,wdi_popurb,wdi_popurbagr,p_polity2
Congo,178,COG,484,178,46.42857,15.789474,41.666668,5,37.5,0,25,0,50,100,0,50,50,0,100,0,50,25,25,100,0,100,25,0,0,25,0,0,100,25,25,100,0,0,25,100,0,0,0,100,0,100,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,50,50,50,50,30.555555,6,5,1,7,2,2.3333333,7,2.3333333,2,7,2,3,NA,NA,NA,NA,NA,18,17,25,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8059999942779541,0.1949999928474426,0.5460000038146973,0.3400000035762787,0.2790000140666962,0.1159999966621399,0.2829999923706055,0.5370000004768372,1.258000016212463,0.7900000214576721,1.519000053405762,-0.3459999859333038,1.133000016212463,0.5049999952316284,1.312999963760376,0.1059999987483025,0.2460000067949295,2.285000085830688,0.3919999897480011,0.1480000019073486,0.2569999992847443,0.6380000114440918,4.860000133514404,18,45,59,57.59999847412109,55.90000152587891,56.70000076293945,4.099999904632568,16.29999923706055,10.19999980926514,34,41.70000076293945,38,65.5999984741211,63,64.30000305175781,397,239,281,261,27.39999961853027,NA,NA,NA,5,13.89999961853027,9.300000190734863,-2.800018787384033,26915006464,NA,26666.459,2,5,4980999,42.07564163208008,55.31869506835938,2.605663537979126,14.58564853668213,50.09441757202148,2.539585590362549,33.99900054931641,1.201468110084534,66.0009994506836,3.235939741134644,-4
"Congo, Democratic Republic",180,COD,490,180,35.714287,34.210526,62.5,45,62.5,100,25,50,50,100,0,25,75,0,100,0,25,0,0,100,0,100,25,100,50,25,50,0,100,75,50,100,0,0,75,100,100,0,25,100,100,100,25,50,0,0,0,50,0,0,0,0,100,0,100,0,100,50,0,0,50,100,50,50,47.222221,3,6,0,8,1,2.1666667,4,2.1666667,3,7,0,3,NA,NA,NA,NA,NA,25,25,32,82,3,0.5049309730529785,0.6428571343421936,0.5121951103210449,0.2510729730129242,0.4702702760696411,0.704081654548645,NA,NA,NA,0.6712328791618347,0.5307517051696777,NA,NA,NA,NA,3.725868701934814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93910551071167,NA,NA,4.271170139312744,2.766346216201782,3.2635657787323,3.814814805984497,2.752609491348267,4.114975929260254,4.032598495483398,4.121764183044434,4.243346214294434,2.531584024429321,NA,NA,NA,NA,0.9430000185966492,0.135000005364418,0.3009999990463257,0.3540000021457672,0.4269999861717224,0.1759999990463257,1.340999960899353,0.2430000007152557,0.4320000112056732,0.9300000071525574,0.4399999976158142,-1.891000032424927,0.8629999756813049,0.5120000243186951,0.8230000138282776,0.119999997317791,0.2750000059604645,1.694000005722046,0.4760000109672546,0.1899999976158142,0.289000004529953,0.9079999923706055,1.389999985694885,NA,NA,NA,53.79999923706055,51.29999923706055,52.5,5.5,21.10000038146973,13.30000019073486,65.5,78,71.9000015258789,62,58.90000152587891,60.5,481,232,281,256,33.70000076293945,NA,NA,NA,4.900000095367432,15,9.699999809265137,2.399379014968872,63387664384,NA,61878.191,1,5,78789128,46.34605026245117,50.63351440429688,3.020438432693481,34.75403213500977,50.12085723876953,3.282914638519287,56.69300079345703,2.28775954246521,43.30699920654297,4.600817680358887,-3
Costa Rica,188,CRI,94,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,12,16,11,10,13,10,15,1,13,1,NA,NA,NA,NA,NA,6,4,6,16,1,NA,NA,NA,NA,NA,NA,0.2099999934434891,0.8700000047683716,0.239999994635582,NA,NA,0.5899999737739563,0.2800000011920929,0.8199999928474426,0.0900000035762787,NA,0.2678207755088806,0.655804455280304,0.286876916885376,0.6449643969535828,0.2637474536895752,0.6466395258903503,0.4158214926719666,0.5182555913925171,0.3828045129776001,0.482088029384613,0.0700000002980232,0.6499999761581421,0.4164969325065613,0.3572874367237091,0.5880566835403442,0.5010183453559875,0.238046795129776,0.6703967452049255,0.2551020383834839,0.5897959470748901,NA,0.8199999928474426,0.119999997317791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.1599999964237213,0.6600000262260437,0.2099999934434891,0.1860000044107437,0.8199999928474426,0.9290000200271606,0.9200000166893005,0.8880000114440918,0.7990000247955322,3.345999956130981,2.79200005531311,2.674999952316284,0.1669999957084656,3.359999895095825,1.425999999046326,2.341000080108643,0.9089999794960022,3.219000101089478,0.8309999704360962,0.9350000023841858,3.543999910354614,0.6930000185966492,0.6679999828338623,0.8930000066757202,0.1689999997615814,3.700000047683716,84,94,96,72.69999694824219,69.0999984741211,70.9000015258789,2.200000047683716,18.20000076293945,10.19999980926514,7.099999904632568,8.300000190734863,7.699999809265137,82.19999694824219,77,79.5999984741211,28,66,126,97,16.70000076293945,NA,NA,NA,2.299999952316284,12.80000019073486,7.5,4.245989799499512,73869828096,48.70000076293945,69940.633,8,8,4899345,21.85061454772949,69.18392181396484,8.965463638305664,95.95270538330078,49.98018264770508,1.057570338249207,22.26499938964844,-2.78848934173584,77.73500061035156,2.186977624893188,10
Croatia,191,HRV,344,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,12,14,10,9.333334,13,9.333334,15,1,11,1,NA,NA,NA,NA,NA,15,9,17,41,2,0.003436426166445,NA,0.058252427726984,0.0405616238713264,0.0240963846445084,0.0322580635547638,7,73,10,0.0125786159187555,0.0171919763088226,0.5699999928474426,0.1700000017881393,0.4099999964237213,0.2199999988079071,3.490301609039307,0.25,0.4000000059604645,0.2800000011920929,0.3799999952316284,0.2599999904632568,0.4199999868869781,0.2899999916553497,0.3700000047683716,0.2800000011920929,0.3600000143051147,NA,NA,0.1700000017881393,0.1800000071525574,0.4900000095367432,0.3199999928474426,0.1400000005960464,0.3899999856948853,0.239999994635582,0.4000000059604645,3.481442213058472,0.2899999916553497,0.3799999952316284,3.97696328163147,3.775234222412109,3.45591402053833,2.631519317626953,2.77690577507019,3.861959934234619,4.024364471435547,3.764262676239014,3.546990394592285,2.875,0.1400000005960464,0.5899999737739563,0.3300000131130219,0.2800000011920929,0.4120000004768372,0.5059999823570251,0.628000020980835,0.8690000176429749,0.7639999985694885,0.593999981880188,3.67300009727478,2.503999948501587,2.380000114440918,0.2349999994039536,3.177999973297119,0.1589999943971634,1.674999952316284,0.8759999871253967,2.609999895095825,0.6399999856948853,0.8389999866485596,3.190000057220459,0.7009999752044678,0.5490000247955322,0.7590000033378601,0.3650000095367432,10.31999969482422,NA,90,NA,71.69999694824219,66.4000015258789,69,0.800000011920929,1.100000023841858,1,3.799999952316284,4.400000095367432,4.099999904632568,81.5,75,78.30000305175781,7,51,124,88,8.100000381469727,NA,58,64,5.099999904632568,18.79999923706055,11.5,3.536129474639893,91510095872,31.10000038146973,89052.633,8,7,4174349,14.43149089813232,65.95282745361328,19.61568260192871,74.59523010253906,51.90489196777344,-0.6983834505081177,43.59700012207031,-1.265605092048645,56.40299987792969,-0.2577312290668488,9
Cuba,192,CUB,40,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,5,1,1.1666666,6,1.1666666,0,7,3,3,26,21,79,3,32,28,28,35,91,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4169999957084656,0.0769999995827675,0.2140000015497208,0.2960000038146973,0.8240000009536743,0.2489999979734421,2.882999897003174,3.221999883651733,1.251000046730042,0.3519999980926514,1.437000036239624,-2.150000095367432,2.217000007629395,0.7459999918937683,3.178999900817871,0.0780000016093254,0.221000000834465,0.4460000097751617,0.1330000013113022,0.0540000014007092,0.1749999970197678,0.8330000042915344,4.590000152587891,NA,NA,NA,71.4000015258789,68.4000015258789,69.9000015258789,2.5,8.5,5.5,3.5,4.400000095367432,3.900000095367432,81.30000305175781,76.80000305175781,79,37,68,116,92,8.5,NA,44,41,4.099999904632568,16.39999961853027,10.10000038146973,0.5137614607810974,NA,NA,NA,6,4,11335109,16.57346153259277,69.0380859375,14.38845157623291,108.9704742431641,50.31428146362305,0.0911566689610481,23.06999969482422,-0.0560834817588329,76.93000030517578,0.1353537887334824,-7
Cyprus (1975-),196,CYP,352,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,11,15,11,10,14,10,16,1,15,1,NA,NA,NA,NA,NA,9,4,10,23,1,0.0376884415745735,0.1045751646161079,0.1317073106765747,0.1357340663671494,0.0792079195380211,0.0978260859847069,2,75,2,0.0858369097113609,0.0456730760633945,0.4699999988079071,0.2899999916553497,0.6899999976158142,0.119999997317791,3.196261644363403,0.2300000041723251,0.5199999809265137,0.300000011920929,0.5199999809265137,0.1800000071525574,0.5299999713897705,0.239999994635582,0.5099999904632568,0.3199999928474426,0.5,NA,NA,0.2199999988079071,0.239999994635582,0.5799999833106995,0.4399999976158142,0.1500000059604645,0.5199999809265137,0.25,0.4900000095367432,2.859047651290894,0.5400000214576721,0.25,3.095918416976929,3.581180810928345,3.928702116012573,3.574712753295898,2.632652997970581,3.682882785797119,4.425266742706299,4.021778583526611,4.093863010406494,3.262357473373413,0.5099999904632568,0.2700000107288361,0.5799999833106995,0.2199999988079071,0.1679999977350235,0.7110000252723694,0.8330000042915344,0.8949999809265137,0.8460000157356262,0.7379999756813049,3.617000102996826,2.839999914169312,2.766000032424927,0.1739999949932098,3.259000062942505,1.120000004768372,2.809999942779541,0.8799999952316284,2.973000049591064,0.7450000047683716,0.8579999804496765,3.677999973297119,0.5920000076293945,0.5609999895095825,0.8629999756813049,0.1800000071525574,9.550000190734863,NA,100,NA,74.80000305175781,71.9000015258789,73.30000305175781,0.800000011920929,1.899999976158142,1.399999976158142,1.899999976158142,2.200000047683716,2.099999904632568,83.0999984741211,78.4000015258789,80.69999694824219,6,37,73,55,5.099999904632568,NA,76,86,1.899999976158142,7.199999809265137,4.5,4.812187671661377,27251845120,34,22537.801,NA,NA,1170187,16.87277412414551,70.00342559814453,13.12380027770996,126.6436157226563,49.9200553894043,0.7894782423973083,33.11899948120117,0.9858683347702026,66.88099670410156,0.6923699378967285,10
Czech Republic,203,CZE,316,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,15,11,9.75,15,9.75,15,1,14,1,NA,NA,NA,NA,NA,9,4,8,21,1,0.0410958901047707,NA,0.0799999982118607,0.1444291621446609,0.1320754736661911,0.0366972461342812,7,72,9,0.0156862754374743,0.0126582281664014,0.6700000166893005,0.1599999964237213,0.3899999856948853,0.2599999904632568,3.353748798370361,0.1899999976158142,0.4900000095367432,0.2800000011920929,0.449999988079071,0.1400000005960464,0.5799999833106995,0.1400000005960464,0.5299999713897705,0.25,0.449999988079071,NA,NA,0.1000000014901161,0.1000000014901161,0.6399999856948853,0.5400000214576721,0.1099999994039536,0.449999988079071,0.1400000005960464,0.5199999809265137,2.98608136177063,0.119999997317791,0.6399999856948853,3.518210172653198,3.313664674758911,2.886631011962891,3.405144691467285,2.477973461151123,3.988636255264282,4.071280956268311,3.754697322845459,3.620689630508423,2.415929317474365,0.3600000143051147,0.3600000143051147,0.2899999916553497,0.3799999952316284,0.2630000114440918,0.7129999995231628,0.8429999947547913,0.8920000195503235,0.9210000038146973,0.7739999890327454,3.051000118255615,2.546000003814697,2.657000064849854,0.2779999971389771,2.905999898910522,0.7670000195503235,2.29200005531311,0.9210000038146973,2.959000110626221,0.7580000162124634,0.9100000262260437,3.404000043869019,0.6029999852180481,0.5580000281333923,0.8420000076293945,0.2380000054836273,12.98999977111816,NA,98,NA,71.5999984741211,67,69.30000305175781,0.6000000238418579,1,0.800000011920929,2.200000047683716,2.900000095367432,2.599999904632568,82.0999984741211,76.19999694824219,79.19999694824219,4,53,108,81,5.900000095367432,85,94,98,4.199999809265137,17.20000076293945,10.5,2.450542449951172,330676109312,25.89999961853027,311460.66,9,9,10566332,15.20620346069336,66.272247314453125,18.52155113220215,136.8341369628906,50.85126876831055,0.1920484155416489,26.43000030517578,-0.1591824591159821,73.56999969482422,0.3185298442840576,9
Benin,204,BEN,434,204,78.571426,31.578947,54.166668,75,45,0,50,25,75,100,0,75,75,0,100,100,50,50,100,100,100,100,50,100,100,100,25,50,100,75,50,100,75,0,0,25,0,25,25,0,0,100,75,50,100,0,0,25,0,0,0,0,0,0,0,0,75,50,100,50,100,100,50,50,44.444443,12,2,9,15,8,8.416666,10,8.416666,16,2,12,1,NA,NA,NA,NA,NA,13,13,11,37,2,NA,NA,NA,NA,NA,NA,0.1899999976158142,0.7599999904632568,0.2599999904632568,NA,NA,0.7900000214576721,0.1899999976158142,NA,NA,NA,0.6399999856948853,0.3300000131130219,0.5400000214576721,0.4300000071525574,0.4799999892711639,0.4699999988079071,0.4799999892711639,0.5099999904632568,0.4600000083446503,0.4900000095367432,0.1700000017881393,0.7400000095367432,0.5099999904632568,0.5400000214576721,0.4399999976158142,0.449999988079071,0.2000000029802322,0.7699999809265137,0.5199999809265137,0.4399999976158142,NA,0.4199999868869781,0.4900000095367432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4120000004768372,0.6380000114440918,0.925000011920929,0.7549999952316284,0.7820000052452087,0.5609999895095825,2.040999889373779,2.336999893188477,2.299999952316284,0.375,2.51200008392334,0.8519999980926514,2.358000040054321,0.8880000114440918,2.108000040054321,0.6050000190734863,0.8550000190734863,2.240000009536743,0.625,0.5199999809265137,0.7080000042915344,0.2860000133514404,1.549999952316284,NA,NA,NA,54.40000152587891,52.5,53.5,3,9.800000190734863,6.400000095367432,57.09999847412109,68.9000015258789,63.20000076293945,62.40000152587891,59.70000076293945,61.09999847412109,408,220,265,242,27.5,NA,NA,NA,9.600000381469727,22.60000038146973,15.69999980926514,3.964859962463379,21849169920,47.79999923706055,23893.064,4,6,10872067,42.86616897583008,53.89830780029297,3.235522031784058,96.41776275634766,50.14226531982422,2.761409521102905,53.77099990844727,1.773200869560242,46.22900009155273,3.92326021194458,7
Denmark,208,DNK,390,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,16,12,10,15,10,16,1,14,1,NA,NA,NA,NA,NA,4,2,6,12,1,0.0106382975354791,0.0322580635547638,0.021367521956563,0.0096685085445642,0.0199999995529652,0.0190114062279463,NA,NA,NA,0.0135440183803439,0.0127840908244252,NA,NA,NA,NA,2.868450403213501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93318235874176,NA,NA,1.683731555938721,2.099999904632568,2.915555477142334,2.200902938842773,2.305825233459473,2.142064332962036,2.750273704528809,2.378587245941162,1.996674060821533,2.949820756912231,NA,NA,NA,NA,0.0140000004321337,0.8339999914169312,0.9729999899864197,0.8939999938011169,0.9610000252723694,0.8299999833106995,3.753000020980835,3.756999969482422,3.654999971389771,0.0260000005364418,3.802000045776367,2.711999893188477,3.838000059127808,0.9490000009536743,3.724999904632568,0.8339999914169312,0.9649999737739563,3.846999883651733,0.7160000205039978,0.671999990940094,0.8769999742507935,0.0149999996647239,9.550000190734863,NA,97,NA,73,70.69999694824219,71.80000305175781,0.699999988079071,0.8999999761581421,0.800000011920929,3.299999952316284,3.900000095367432,3.599999904632568,83.19999694824219,79.30000305175781,81.19999694824219,4,49,81,65,4,NA,95,NA,5.199999809265137,13.19999980926514,9.199999809265137,2.399672031402588,266480025600,28.20000076293945,268203.94,NA,NA,5728010,16.59726905822754,63.98027801513672,19.42245101928711,136.4136657714844,50.26739883422852,0.7803926467895508,12.35799980163574,-0.1540063470602036,87.641998291015625,0.9128530621528625,10
Dominica,212,DMA,54,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,15,10,10,15,NA,16,1,15,1,NA,NA,NA,NA,NA,8,6,11,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.40999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.79999923706055,33.29999923706055,31.10000038146973,NA,NA,NA,NA,NA,NA,NA,10.89999961853027,NA,NA,NA,NA,NA,NA,2.522050857543945,745495232,NA,641.13245,NA,NA,71307,NA,NA,NA,95.07599639892578,NA,0.1740473508834839,30.1200008392334,-0.8207219243049622,69.87999725341797,0.6058977842330933,NA
Dominican Republic,214,DOM,42,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,9,14,8,7.583333,9,7.583333,10,3,8,2,NA,NA,NA,NA,NA,13,8,21,42,2,NA,NA,NA,NA,NA,NA,0.4600000083446503,NA,NA,NA,NA,0.5899999737739563,0.3400000035762787,0.699999988079071,0.1700000017881393,NA,0.3021363317966461,0.6134282946586609,0.2752016186714172,0.6461693644523621,0.466058760881424,0.4741641283035278,0.3724696338176727,0.568825900554657,0.3414141535758972,0.5141414403915405,0.0900000035762787,0.7099999785423279,0.3873239457607269,0.5659617185592651,0.4018127024173737,0.559356153011322,0.2165156155824661,0.6998993158340454,0.3995963633060455,0.5126135349273682,NA,0.7200000286102295,0.1599999964237213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699999988079071,0.1800000071525574,0.6200000047683716,0.2300000041723251,0.8270000219345093,0.421999990940094,0.7049999833106995,0.6190000176429749,0.3350000083446503,0.2540000081062317,0.3689999878406525,1.577999949455261,1.394999980926514,0.7450000047683716,0.7260000109672546,-1.064000010490417,0.7110000252723694,0.878000020980835,1.450000047683716,0.2910000085830688,0.4329999983310699,1.542999982833862,0.5,0.3160000145435333,0.550000011920929,0.7049999833106995,5.5,NA,NA,NA,67.5,63.09999847412109,65.19999694824219,4.599999904632568,29.10000038146973,16.79999923706055,22.89999961853027,27.79999923706055,25.39999961853027,76.69999694824219,70.5999984741211,73.5,94,117,202,160,34.59999847412109,NA,NA,NA,3.200000047683716,17.89999961853027,10.5,6.612208366394043,150363176960,45.70000076293945,154163.48,4,7,10397743,28.53358268737793,64.77723693847656,6.689183712005615,215.2296142578125,49.96084594726563,1.122509241104126,20.56399917602539,-3.021118640899658,79.43599700927734,2.223767042160034,7
Ecuador,218,ECU,130,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,7,11,6,6.666667,10,6.666667,11,3,6,2,13,8,43,2,22,16,23,27,66,3,NA,NA,NA,NA,NA,NA,0.239999994635582,0.8399999737739563,0.2800000011920929,NA,NA,0.3600000143051147,0.5400000214576721,0.6800000071525574,0.119999997317791,NA,0.341793566942215,0.5939086079597473,0.3471634089946747,0.5850973725318909,0.3954276144504547,0.5317527651786804,0.3809121549129486,0.5481418967247009,0.4270042181015015,0.5054852366447449,0.1400000005960464,0.5299999713897705,0.2976391315460205,0.3457311987876892,0.5984784364700317,0.6298482418060303,0.2662173509597778,0.6647009253501892,0.3084112107753754,0.5964316129684448,NA,0.7400000095367432,0.0900000035762787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6200000047683716,0.1599999964237213,0.5799999833106995,0.1700000017881393,0.578000009059906,0.4149999916553497,0.6380000114440918,0.7039999961853027,0.6809999942779541,0.4180000126361847,3.230999946594238,1.567999958992004,2.308000087738037,0.5839999914169312,1.909999966621399,0.8399999737739563,1.929000020027161,0.8679999709129333,1.41100001335144,0.2949999868869781,0.414000004529953,2.674999952316284,0.609000027179718,0.3910000026226044,0.5820000171661377,0.2919999957084656,3.170000076293945,57,75,85,69.69999694824219,66.0999984741211,67.9000015258789,2.900000095367432,15.69999980926514,9.300000190734863,11.10000038146973,14.19999980926514,12.69999980926514,78.9000015258789,74.0999984741211,76.5,61,86,142,114,21.29999923706055,56,42,34,3.799999952316284,10.69999980926514,7.199999809265137,-1.226384043693542,171409653760,45,171596.94,6,6,16491115,28.70692253112793,64.5292739868164,6.763805389404297,66.4000473022461,49.95345306396484,1.706880807876587,36.46599960327148,1.334617137908936,63.53400039672852,1.921173095703125,5
