"data_year","state_name","total_agencies","participation_agencies","participating_agencies_pct","nibrs_participating_agencies","nibrs_participating_agencies","covered_agencies","covered_pct","total_population","nibrs_population"
1960,"Alaska",55,6,0.11,0,0,0,0,226167,0
1960,"Alabama",488,129,0.26,0,0,0,0,3324840,0
1960,"Arkansas",346,112,0.32,0,0,1,0.01,1810544,0
1960,"American Samoa",1,0,0,0,0,0,0,0,0
1960,"Arizona",173,40,0.23,0,0,0,0,1306352,0
1960,"California",931,378,0.41,0,0,0,0,16190816,0
1960,"Colorado",321,101,0.31,0,0,1,0.01,1774226,0
1960,"Connecticut",129,56,0.43,0,0,0,0,2557022,0
1960,"Canal Zone",1,0,0,0,0,0,0,42122,0
1960,"District of Columbia",3,1,0.33,0,0,0,0,763956,0
1960,"Delaware",84,10,0.12,0,0,0,0,453611,0
1960,"Florida",1219,145,0.12,0,0,0,0,5021308,0
1960,"Georgia",825,239,0.29,0,0,2,0.01,3984144,0
1960,"Guam",3,1,0.33,0,0,0,0,62044,0
1960,"Hawaii",18,13,0.72,0,0,0,0,636977,0
1960,"Iowa",283,190,0.67,0,0,1,0.01,2766036,0
1960,"Idaho",152,75,0.49,0,0,0,0,658805,0
1960,"Illinois",1186,377,0.32,0,0,0,0,10125616,0
1960,"Indiana",414,211,0.51,0,0,0,0,4665785,0
1960,"Kansas",473,183,0.39,0,0,1,0.01,2189131,0
1960,"Kentucky",709,179,0.25,0,0,0,0,3042326,0
1960,"Louisiana",314,89,0.28,0,0,1,0.01,3394657,0
1960,"Massachusetts",511,145,0.28,0,0,0,0,5166360,0
1960,"Maryland",213,43,0.20,0,0,0,0,3172495,0
1960,"Maine",260,62,0.24,0,0,0,0,971919,0
1960,"Michigan",874,267,0.31,0,0,0,0,7831982,0
1960,"Minnesota",485,204,0.42,0,0,0,0,3422563,0
1960,"Missouri",727,222,0.31,0,0,1,0.00,4385148,0
1960,"Mississippi",258,104,0.40,0,0,0,0,2182022,0
1960,"Montana",148,81,0.55,0,0,0,0,679448,0
1960,"Nebraska",342,126,0.37,0,0,0,0,1414511,0
1960,"North Carolina",827,185,0.22,0,0,0,0,4541781,0
1960,"North Dakota",144,68,0.47,0,0,0,0,632446,0
1960,"New Hampshire",259,30,0.12,0,0,0,0,606921,0
1960,"New Jersey",658,275,0.42,0,0,0,0,6049690,0
1960,"New Mexico",164,47,0.29,0,0,0,0,982964,0
1960,"Nevada",79,26,0.33,0,0,0,0,285278,0
1960,"New York",1257,280,0.22,0,0,0,0,17501185,0
1960,"Ohio",933,349,0.37,0,0,0,0,9712882,0
1960,"Oklahoma",498,156,0.31,0,0,0,0,2346856,0
1960,"Oregon",305,87,0.29,0,0,0,0,1764906,0
1960,"Pennsylvania",1904,375,0.20,0,0,0,0,11522390,0
1960,"Puerto Rico",25,0,0,0,0,0,0,0,0
1960,"Rhode Island",64,25,0.39,0,0,0,0,926143,0
1960,"South Carolina",573,87,0.15,0,0,1,0.01,2419593,0
1960,"South Dakota",192,82,0.43,0,0,0,0,680514,0
1960,"Tennessee",606,145,0.24,0,0,0,0,3474686,0
1960,"Texas",1265,444,0.35,0,0,2,0.00,9780327,0
1960,"Utah",199,57,0.29,0,0,0,0,918426,0
1960,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1960,"Virginia",492,130,0.26,0,0,0,0,3851616,0
1960,"Vermont",105,23,0.22,0,0,0,0,389881,0
1960,"Washington",328,100,0.30,0,0,1,0.01,2864810,0
1960,"Wisconsin",489,179,0.37,0,0,0,0,4028618,0
1960,"West Virginia",542,51,0.09,0,0,0,0,1860421,0
1960,"Wyoming",89,41,0.46,0,0,0,0,330066,0
1960,"Mariana Islands",1,0,0,0,0,0,0,0,0
1960,"Other",0,0,0,0,0,0,0,0,0
1961,"Alaska",55,6,0.11,0,0,0,0,226167,0
1961,"Alabama",488,135,0.28,0,0,0,0,3324840,0
1961,"Arkansas",346,104,0.30,0,0,0,0,1824258,0
1961,"American Samoa",1,0,0,0,0,0,0,0,0
1961,"Arizona",173,43,0.25,0,0,0,0,1306352,0
1961,"California",931,381,0.41,0,0,2,0.01,16170757,0
1961,"Colorado",321,103,0.32,0,0,1,0.01,1774226,0
1961,"Connecticut",129,70,0.54,0,0,1,0.01,2541084,0
1961,"Canal Zone",1,1,1.00,0,0,0,0,42122,0
1961,"District of Columbia",3,1,0.33,0,0,0,0,763956,0
1961,"Delaware",84,12,0.14,0,0,0,0,453611,0
1961,"Florida",1219,177,0.15,0,0,0,0,5020502,0
1961,"Georgia",825,179,0.22,0,0,1,0.01,3984144,0
1961,"Guam",3,1,0.33,0,0,0,0,62044,0
1961,"Hawaii",18,12,0.67,0,0,0,0,636977,0
1961,"Iowa",283,195,0.69,0,0,1,0.01,2766036,0
1961,"Idaho",152,72,0.47,0,0,0,0,658805,0
1961,"Illinois",1186,397,0.33,0,0,2,0.01,10105315,0
1961,"Indiana",414,217,0.52,0,0,0,0,4665785,0
1961,"Kansas",473,186,0.39,0,0,1,0.01,2189131,0
1961,"Kentucky",709,173,0.24,0,0,0,0,3038156,0
1961,"Louisiana",314,103,0.33,0,0,1,0.01,3394657,0
1961,"Massachusetts",511,200,0.39,0,0,0,0,5166360,0
1961,"Maryland",213,50,0.23,0,0,0,0,3172495,0
1961,"Maine",260,64,0.25,0,0,0,0,971919,0
1961,"Michigan",874,262,0.30,0,0,1,0.00,7832419,0
1961,"Minnesota",485,208,0.43,0,0,3,0.01,3427591,0
1961,"Missouri",727,227,0.31,0,0,0,0,4375435,0
1961,"Mississippi",258,103,0.40,0,0,0,0,2182022,0
1961,"Montana",148,82,0.55,0,0,0,0,679448,0
1961,"Nebraska",342,129,0.38,0,0,0,0,1414511,0
1961,"North Carolina",827,168,0.20,0,0,0,0,4541781,0
1961,"North Dakota",144,65,0.45,0,0,0,0,632446,0
1961,"New Hampshire",259,35,0.14,0,0,0,0,606921,0
1961,"New Jersey",658,286,0.43,0,0,0,0,6085359,0
1961,"New Mexico",164,57,0.35,0,0,0,0,982964,0
1961,"Nevada",79,26,0.33,0,0,0,0,285278,0
1961,"New York",1257,294,0.23,0,0,0,0,17517636,0
1961,"Ohio",933,365,0.39,0,0,0,0,9422531,0
1961,"Oklahoma",498,154,0.31,0,0,2,0.01,2352624,0
1961,"Oregon",305,92,0.30,0,0,0,0,1764906,0
1961,"Pennsylvania",1904,388,0.20,0,0,0,0,11522870,0
1961,"Puerto Rico",25,0,0,0,0,0,0,2353297,0
1961,"Rhode Island",64,32,0.50,0,0,0,0,859488,0
1961,"South Carolina",573,89,0.16,0,0,1,0.01,2419593,0
1961,"South Dakota",192,85,0.44,0,0,0,0,680514,0
1961,"Tennessee",606,125,0.21,0,0,0,0,3438446,0
1961,"Texas",1265,451,0.36,0,0,2,0.00,9760209,0
1961,"Utah",199,59,0.30,0,0,0,0,918426,0
1961,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1961,"Virginia",492,139,0.28,0,0,1,0.01,3851731,0
1961,"Vermont",105,26,0.25,0,0,0,0,389881,0
1961,"Washington",328,107,0.33,0,0,0,0,2864810,0
1961,"Wisconsin",489,187,0.38,0,0,0,0,4028618,0
1961,"West Virginia",542,53,0.10,0,0,0,0,1860421,0
1961,"Wyoming",89,41,0.46,0,0,0,0,330066,0
1961,"Mariana Islands",1,0,0,0,0,0,0,0,0
1961,"Other",0,0,0,0,0,0,0,0,0
1962,"Alaska",55,0,0,0,0,0,0,0,0
1962,"Alabama",488,117,0.24,0,0,0,0,3418635,0
1962,"Arkansas",346,95,0.27,0,0,0,0,1864019,0
1962,"American Samoa",1,0,0,0,0,0,0,0,0
1962,"Arizona",173,42,0.24,0,0,0,0,1514938,0
1962,"California",931,383,0.41,0,0,2,0.01,17447000,0
1962,"Colorado",321,102,0.32,0,0,0,0,1934622,0
1962,"Connecticut",129,77,0.60,0,0,0,0,2670948,0
1962,"Canal Zone",1,0,0,0,0,0,0,0,0
1962,"District of Columbia",3,1,0.33,0,0,0,0,784000,0
1962,"Delaware",84,11,0.13,0,0,0,0,476802,0
1962,"Florida",1219,174,0.14,0,0,0,0,5533089,0
1962,"Georgia",825,168,0.20,0,0,2,0.01,4151178,0
1962,"Guam",3,0,0,0,0,0,0,0,0
1962,"Hawaii",18,0,0,0,0,0,0,0,0
1962,"Iowa",283,195,0.69,0,0,0,0,2785762,0
1962,"Idaho",152,73,0.48,0,0,0,0,700318,0
1962,"Illinois",1186,395,0.33,0,0,0,0,10170866,0
1962,"Indiana",414,217,0.52,0,0,0,0,4718227,0
1962,"Kansas",473,185,0.39,0,0,0,0,2229579,0
1962,"Kentucky",709,163,0.23,0,0,0,0,3082135,0
1962,"Louisiana",314,100,0.32,0,0,0,0,3480589,0
1962,"Massachusetts",511,220,0.43,0,0,0,0,5179161,0
1962,"Maryland",213,52,0.24,0,0,0,0,3267047,0
1962,"Maine",260,78,0.30,0,0,0,0,1001733,0
1962,"Michigan",874,265,0.30,0,0,0,0,8000087,0
1962,"Minnesota",485,208,0.43,0,0,0,0,3488592,0
1962,"Missouri",727,226,0.31,0,0,0,0,4421823,0
1962,"Mississippi",258,78,0.30,0,0,0,0,2252189,0
1962,"Montana",148,81,0.55,0,0,0,0,714038,0
1962,"Nebraska",342,130,0.38,0,0,0,0,1487318,0
1962,"North Carolina",827,163,0.20,0,0,0,0,4715715,0
1962,"North Dakota",144,65,0.45,0,0,0,0,642013,0
1962,"New Hampshire",259,39,0.15,0,0,0,0,632004,0
1962,"New Jersey",658,315,0.48,0,0,1,0.00,6267660,0
1962,"New Mexico",164,58,0.35,0,0,0,0,1056682,0
1962,"Nevada",79,26,0.33,0,0,0,0,335008,0
1962,"New York",1257,295,0.23,0,0,2,0.01,18184766,0
1962,"Ohio",933,361,0.39,0,0,0,0,10104365,0
1962,"Oklahoma",498,146,0.29,0,0,2,0.01,2476753,0
1962,"Oregon",305,90,0.30,0,0,0,0,1860204,0
1962,"Pennsylvania",1904,448,0.24,0,0,0,0,11529010,0
1962,"Puerto Rico",25,0,0,0,0,0,0,0,0
1962,"Rhode Island",64,30,0.47,0,0,0,0,864998,0
1962,"South Carolina",573,85,0.15,0,0,0,0,2475911,0
1962,"South Dakota",192,80,0.42,0,0,0,0,721010,0
1962,"Tennessee",606,114,0.19,0,0,0,0,3509372,0
1962,"Texas",1265,388,0.31,0,0,2,0.01,9336493,0
1962,"Utah",199,0,0,0,0,0,0,0,0
1962,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1962,"Virginia",492,0,0,0,0,0,0,0,0
1962,"Vermont",105,0,0,0,0,0,0,0,0
1962,"Washington",328,0,0,0,0,0,0,0,0
1962,"Wisconsin",489,0,0,0,0,0,0,0,0
1962,"West Virginia",542,0,0,0,0,0,0,0,0
1962,"Wyoming",89,0,0,0,0,0,0,0,0
1962,"Mariana Islands",1,0,0,0,0,0,0,0,0
1962,"Other",0,0,0,0,0,0,0,0,0
1963,"Alaska",55,6,0.11,0,0,0,0,248000,0
1963,"Alabama",488,133,0.27,0,0,3,0.02,3432484,0
1963,"Arkansas",346,94,0.27,0,0,0,0,1901985,0
1963,"American Samoa",1,0,0,0,0,0,0,0,0
1963,"Arizona",173,42,0.24,0,0,1,0.02,1573945,0
1963,"California",931,389,0.42,0,0,0,0,18110168,0
1963,"Colorado",321,104,0.32,0,0,0,0,1995959,0
1963,"Connecticut",129,77,0.60,0,0,0,0,2744140,0
1963,"Canal Zone",1,1,1.00,0,0,0,0,43200,0
1963,"District of Columbia",3,1,0.33,0,0,0,0,798000,0
1963,"Delaware",84,11,0.13,0,0,0,0,484459,0
1963,"Florida",1219,177,0.15,0,0,1,0.01,5751537,0
1963,"Georgia",825,206,0.25,0,0,2,0.01,4215302,0
1963,"Guam",3,1,0.33,0,0,0,0,64600,0
1963,"Hawaii",18,12,0.67,0,0,0,0,699619,0
1963,"Iowa",283,194,0.69,0,0,1,0.01,2792207,0
1963,"Idaho",152,73,0.48,0,0,0,0,717188,0
1963,"Illinois",1186,404,0.34,0,0,0,0,10206746,0
1963,"Indiana",414,220,0.53,0,0,0,0,4700179,0
1963,"Kansas",473,190,0.40,0,0,1,0.01,2241371,0
1963,"Kentucky",709,171,0.24,0,0,0,0,3094883,0
1963,"Louisiana",314,94,0.30,0,0,0,0,3615386,0
1963,"Massachusetts",511,228,0.45,0,0,0,0,5240551,0
1963,"Maryland",213,51,0.24,0,0,0,0,3370486,0
1963,"Maine",260,80,0.31,0,0,1,0.01,999185,0
1963,"Michigan",874,269,0.31,0,0,2,0.01,8139577,0
1963,"Minnesota",485,211,0.44,0,0,2,0.01,3520659,0
1963,"Missouri",727,224,0.31,0,0,0,0,4406663,0
1963,"Mississippi",258,92,0.36,0,0,0,0,2294601,0
1963,"Montana",148,86,0.58,0,0,0,0,712374,0
1963,"Nebraska",342,130,0.38,0,0,0,0,1463374,0
1963,"North Carolina",827,172,0.21,0,0,0,0,4748593,0
1963,"North Dakota",144,65,0.45,0,0,0,0,634028,0
1963,"New Hampshire",259,45,0.17,0,0,0,0,626987,0
1963,"New Jersey",658,327,0.50,0,0,0,0,6522750,0
1963,"New Mexico",164,65,0.40,0,0,0,0,1058707,0
1963,"Nevada",79,25,0.32,0,0,0,0,368015,0
1963,"New York",1257,303,0.24,0,0,1,0.00,18527461,0
1963,"Ohio",933,363,0.39,0,0,0,0,10185940,0
1963,"Oklahoma",498,156,0.31,0,0,2,0.01,2541376,0
1963,"Oregon",305,93,0.30,0,0,0,0,1823151,0
1963,"Pennsylvania",1904,535,0.28,0,0,0,0,11564752,0
1963,"Puerto Rico",25,0,0,0,0,0,0,2529000,0
1963,"Rhode Island",64,31,0.48,0,0,0,0,902100,0
1963,"South Carolina",573,81,0.14,0,0,1,0.01,2539527,0
1963,"South Dakota",192,89,0.46,0,0,0,0,737033,0
1963,"Tennessee",606,137,0.23,0,0,1,0.01,3742236,0
1963,"Texas",1265,467,0.37,0,0,1,0.00,10589201,0
1963,"Utah",199,57,0.29,0,0,0,0,1012147,0
1963,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1963,"Virginia",492,140,0.28,0,0,2,0.01,4384123,0
1963,"Vermont",105,27,0.26,0,0,0,0,389992,0
1963,"Washington",328,110,0.34,0,0,1,0.01,3063991,0
1963,"Wisconsin",489,192,0.39,0,0,0,0,4129658,0
1963,"West Virginia",542,55,0.10,0,0,0,0,1780077,0
1963,"Wyoming",89,42,0.47,0,0,0,0,336986,0
1963,"Mariana Islands",1,0,0,0,0,0,0,0,0
1963,"Other",0,0,0,0,0,0,0,0,0
1964,"Alaska",55,6,0.11,0,0,0,0,250000,0
1964,"Alabama",488,108,0.22,0,0,0,0,3461181,0
1964,"Arkansas",346,80,0.23,0,0,0,0,1978395,0
1964,"American Samoa",1,0,0,0,0,0,0,0,0
1964,"Arizona",173,41,0.24,0,0,0,0,1595225,0
1964,"California",931,389,0.42,0,0,2,0.01,18595539,0
1964,"Colorado",321,100,0.31,0,0,0,0,2003460,0
1964,"Connecticut",129,76,0.59,0,0,0,0,2848504,0
1964,"Canal Zone",1,0,0,0,0,0,0,42796,0
1964,"District of Columbia",3,1,0.33,0,0,0,0,808000,0
1964,"Delaware",84,12,0.14,0,0,0,0,499265,0
1964,"Florida",1219,167,0.14,0,0,0,0,5807588,0
1964,"Georgia",825,142,0.17,0,0,0,0,4373008,0
1964,"Guam",3,1,0.33,0,0,0,0,64363,0
1964,"Hawaii",18,12,0.67,0,0,0,0,706652,0
1964,"Iowa",283,189,0.67,0,0,0,0,2768105,0
1964,"Idaho",152,72,0.47,0,0,0,0,696173,0
1964,"Illinois",1186,385,0.32,0,0,1,0.00,10541401,0
1964,"Indiana",414,243,0.59,0,0,3,0.01,4834259,0
1964,"Kansas",473,185,0.39,0,0,0,0,2241894,0
1964,"Kentucky",709,159,0.22,0,0,0,0,3159131,0
1964,"Louisiana",314,99,0.32,0,0,0,0,3683184,0
1964,"Massachusetts",511,218,0.43,0,0,0,0,5360565,0
1964,"Maryland",213,50,0.23,0,0,0,0,3519085,0
1964,"Maine",260,83,0.32,0,0,0,0,1011536,0
1964,"Michigan",874,267,0.31,0,0,1,0.00,8145228,0
1964,"Minnesota",485,205,0.42,0,0,4,0.02,3546560,0
1964,"Missouri",727,208,0.29,0,0,3,0.01,4488847,0
1964,"Mississippi",258,79,0.31,0,0,0,0,2318336,0
1964,"Montana",148,85,0.57,0,0,1,0.01,712372,0
1964,"Nebraska",342,127,0.37,0,0,0,0,1483192,0
1964,"North Carolina",827,154,0.19,0,0,0,0,4840183,0
1964,"North Dakota",144,63,0.44,0,0,0,0,644990,0
1964,"New Hampshire",259,44,0.17,0,0,0,0,654041,0
1964,"New Jersey",658,315,0.48,0,0,0,0,6739587,0
1964,"New Mexico",164,60,0.37,0,0,0,0,1051606,0
1964,"Nevada",79,25,0.32,0,0,0,0,408007,0
1964,"New York",1257,363,0.29,0,0,1,0.00,18788802,0
1964,"Ohio",933,353,0.38,0,0,1,0.00,10116533,0
1964,"Oklahoma",498,151,0.30,0,0,0,0,2509944,0
1964,"Oregon",305,92,0.30,0,0,1,0.01,1868114,0
1964,"Pennsylvania",1903,508,0.27,0,0,1,0.00,11612544,0
1964,"Puerto Rico",25,1,0.04,0,0,0,0,2577000,0
1964,"Rhode Island",64,30,0.47,0,0,0,0,933089,0
1964,"South Carolina",573,68,0.12,0,0,0,0,2612428,0
1964,"South Dakota",192,83,0.43,0,0,0,0,715008,0
1964,"Tennessee",606,104,0.17,0,0,0,0,3847483,0
1964,"Texas",1265,417,0.33,0,0,0,0,10632278,0
1964,"Utah",199,59,0.30,0,0,0,0,1022241,0
1964,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1964,"Virginia",492,133,0.27,0,0,0,0,4432857,0
1964,"Vermont",105,27,0.26,0,0,1,0.04,409006,0
1964,"Washington",328,110,0.34,0,0,1,0.01,2997339,0
1964,"Wisconsin",489,186,0.38,0,0,0,0,4156728,0
1964,"West Virginia",542,47,0.09,0,0,0,0,1799205,0
1964,"Wyoming",89,42,0.47,0,0,1,0.02,342992,0
1964,"Mariana Islands",1,0,0,0,0,0,0,0,0
1964,"Other",0,0,0,0,0,0,0,0,0
1965,"Alaska",55,7,0.13,0,0,0,0,253000,0
1965,"Alabama",488,97,0.20,0,0,1,0.01,3582883,0
1965,"Arkansas",346,81,0.23,0,0,0,0,1940620,0
1965,"American Samoa",1,0,0,0,0,0,0,0,0
1965,"Arizona",173,46,0.27,0,0,1,0.02,1643624,0
1965,"California",931,388,0.42,0,0,3,0.01,19305039,0
1965,"Colorado",321,93,0.29,0,0,1,0.01,2031589,0
1965,"Connecticut",129,78,0.60,0,0,0,0,2916000,0
1965,"Canal Zone",1,0,0,0,0,0,0,42964,0
1965,"District of Columbia",3,1,0.33,0,0,0,0,803000,0
1965,"Delaware",84,12,0.14,0,0,0,0,513885,0
1965,"Florida",1219,168,0.14,0,0,0,0,5931510,0
1965,"Georgia",825,129,0.16,0,0,0,0,4405667,0
1965,"Guam",3,1,0.33,0,0,0,0,63693,0
1965,"Hawaii",18,7,0.39,0,0,0,0,707238,0
1965,"Iowa",283,188,0.66,0,0,0,0,2787395,0
1965,"Idaho",152,70,0.46,0,0,0,0,696173,0
1965,"Illinois",1186,375,0.32,0,0,1,0.00,10638859,0
1965,"Indiana",414,224,0.54,0,0,1,0.00,4851257,0
1965,"Kansas",473,181,0.38,0,0,0,0,2241683,0
1965,"Kentucky",709,136,0.19,0,0,0,0,3103039,0
1965,"Louisiana",314,92,0.29,0,0,0,0,3792822,0
1965,"Massachusetts",511,217,0.42,0,0,0,0,5367405,0
1965,"Maryland",213,53,0.25,0,0,1,0.02,3608274,0
1965,"Maine",260,84,0.32,0,0,0,0,1023557,0
1965,"Michigan",874,264,0.30,0,0,2,0.01,8186269,0
1965,"Minnesota",485,202,0.42,0,0,4,0.02,3672699,0
1965,"Missouri",727,209,0.29,0,0,0,0,4578974,0
1965,"Mississippi",258,74,0.29,0,0,0,0,2298798,0
1965,"Montana",148,84,0.57,0,0,0,0,741925,0
1965,"Nebraska",342,124,0.36,0,0,0,0,1492639,0
1965,"North Carolina",827,149,0.18,0,0,0,0,4791348,0
1965,"North Dakota",144,62,0.43,0,0,0,0,641361,0
1965,"New Hampshire",259,43,0.17,0,0,0,0,644015,0
1965,"New Jersey",658,320,0.49,0,0,0,0,6798848,0
1965,"New Mexico",164,60,0.37,0,0,0,0,1101542,0
1965,"Nevada",79,26,0.33,0,0,0,0,393213,0
1965,"New York",1257,367,0.29,0,0,1,0.00,18661279,0
1965,"Ohio",933,360,0.39,0,0,0,0,10518496,0
1965,"Oklahoma",498,143,0.29,0,0,1,0.01,2519225,0
1965,"Oregon",305,90,0.30,0,0,0,0,1907050,0
1965,"Pennsylvania",1903,511,0.27,0,0,0,0,11592183,0
1965,"Puerto Rico",25,1,0.04,0,0,0,0,2631489,0
1965,"Rhode Island",64,30,0.47,0,0,0,0,938976,0
1965,"South Carolina",573,66,0.12,0,0,0,0,2601467,0
1965,"South Dakota",192,82,0.43,0,0,0,0,710935,0
1965,"Tennessee",606,92,0.15,0,0,0,0,3895315,0
1965,"Texas",1265,416,0.33,0,0,0,0,10806282,0
1965,"Utah",199,61,0.31,0,0,0,0,1046845,0
1965,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1965,"Virginia",492,125,0.25,0,0,0,0,4442398,0
1965,"Vermont",105,27,0.26,0,0,0,0,397263,0
1965,"Washington",328,106,0.32,0,0,0,0,3111906,0
1965,"Wisconsin",489,190,0.39,0,0,0,0,4288550,0
1965,"West Virginia",542,53,0.10,0,0,0,0,1792317,0
1965,"Wyoming",89,38,0.43,0,0,0,0,347382,0
1965,"Mariana Islands",1,0,0,0,0,0,0,0,0
1965,"Other",0,0,0,0,0,0,0,0,0
1966,"Alaska",55,7,0.13,0,0,0,0,263131,0
1966,"Alabama",488,83,0.17,0,0,0,0,3608224,0
1966,"Arkansas",346,73,0.21,0,0,0,0,2001198,0
1966,"American Samoa",1,0,0,0,0,0,0,0,0
1966,"Arizona",173,42,0.24,0,0,0,0,1682457,0
1966,"California",931,387,0.42,0,0,0,0,19761236,0
1966,"Colorado",321,95,0.30,0,0,0,0,2042031,0
1966,"Connecticut",129,78,0.60,0,0,0,0,2968700,0
1966,"Canal Zone",1,0,0,0,0,0,0,43600,0
1966,"District of Columbia",3,1,0.33,0,0,0,0,808000,0
1966,"Delaware",84,12,0.14,0,0,0,0,520955,0
1966,"Florida",1219,160,0.13,0,0,0,0,6263826,0
1966,"Georgia",825,115,0.14,0,0,0,0,4536216,0
1966,"Guam",3,0,0,0,0,0,0,65600,0
1966,"Hawaii",18,7,0.39,0,0,0,0,719083,0
1966,"Iowa",283,182,0.64,0,0,0,0,2781707,0
1966,"Idaho",152,68,0.45,0,0,0,0,716272,0
1966,"Illinois",1186,371,0.31,0,0,0,0,10779327,0
1966,"Indiana",414,207,0.50,0,0,0,0,4927252,0
1966,"Kansas",473,183,0.39,0,0,0,0,2255467,0
1966,"Kentucky",709,140,0.20,0,0,0,0,3147195,0
1966,"Louisiana",314,80,0.25,0,0,0,0,3837238,0
1966,"Massachusetts",511,213,0.42,0,0,0,0,5403194,0
1966,"Maryland",213,51,0.24,0,0,0,0,3733495,0
1966,"Maine",260,82,0.32,0,0,0,0,1024903,0
1966,"Michigan",874,260,0.30,0,0,0,0,8396892,0
1966,"Minnesota",485,204,0.42,0,0,0,0,3603742,0
1966,"Missouri",727,193,0.27,0,0,0,0,4618439,0
1966,"Mississippi",258,63,0.24,0,0,0,0,2355058,0
1966,"Montana",148,78,0.53,0,0,0,0,731644,0
1966,"Nebraska",342,120,0.35,0,0,0,0,1502015,0
1966,"North Carolina",827,144,0.17,0,0,0,0,4902756,0
1966,"North Dakota",144,61,0.42,0,0,0,0,649731,0
1966,"New Hampshire",259,45,0.17,0,0,0,0,681090,0
1966,"New Jersey",658,325,0.49,0,0,0,0,6953988,0
1966,"New Mexico",164,59,0.36,0,0,0,0,1114546,0
1966,"Nevada",79,24,0.30,0,0,0,0,465070,0
1966,"New York",1257,366,0.29,0,0,1,0.00,18865808,0
1966,"Ohio",933,347,0.37,0,0,0,0,10662192,0
1966,"Oklahoma",498,135,0.27,0,0,0,0,2576970,0
1966,"Oregon",305,90,0.30,0,0,1,0.01,1957054,0
1966,"Pennsylvania",1903,507,0.27,0,0,0,0,11678404,0
1966,"Puerto Rico",25,1,0.04,0,0,0,0,2657000,0
1966,"Rhode Island",64,30,0.47,0,0,0,0,917286,0
1966,"South Carolina",573,64,0.11,0,0,0,0,2597342,0
1966,"South Dakota",192,73,0.38,0,0,1,0.01,716601,0
1966,"Tennessee",606,92,0.15,0,0,0,0,3931929,0
1966,"Texas",1265,394,0.31,0,0,0,0,11014878,0
1966,"Utah",199,58,0.29,0,0,0,0,1032860,0
1966,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1966,"Virginia",492,123,0.25,0,0,1,0.01,4567545,0
1966,"Vermont",105,24,0.23,0,0,0,0,404543,0
1966,"Washington",328,110,0.34,0,0,0,0,3133723,0
1966,"Wisconsin",489,186,0.38,0,0,0,0,4190179,0
1966,"West Virginia",542,48,0.09,0,0,0,0,1798200,0
1966,"Wyoming",89,38,0.43,0,0,0,0,338510,0
1966,"Mariana Islands",1,0,0,0,0,0,0,0,0
1966,"Other",0,0,0,0,0,0,0,0,0
1967,"Alaska",55,7,0.13,0,0,0,0,272000,0
1967,"Alabama",488,93,0.19,0,0,0,0,3623460,0
1967,"Arkansas",346,70,0.20,0,0,0,0,2001184,0
1967,"American Samoa",1,0,0,0,0,0,0,0,0
1967,"Arizona",173,46,0.27,0,0,0,0,1648432,0
1967,"California",931,389,0.42,0,0,0,0,19776944,0
1967,"Colorado",321,99,0.31,0,0,0,0,2037441,0
1967,"Connecticut",129,76,0.59,0,0,0,0,3040500,0
1967,"Canal Zone",1,0,0,0,0,0,0,43600,0
1967,"District of Columbia",3,1,0.33,0,0,0,0,809000,0
1967,"Delaware",84,13,0.15,0,0,0,0,532973,0
1967,"Florida",1219,169,0.14,0,0,0,0,6112587,0
1967,"Georgia",825,108,0.13,0,0,0,0,4594214,0
1967,"Guam",3,0,0,0,0,0,0,65600,0
1967,"Hawaii",18,7,0.39,0,0,0,0,744571,0
1967,"Iowa",283,179,0.63,0,0,0,0,2766257,0
1967,"Idaho",152,70,0.46,0,0,0,0,703182,0
1967,"Illinois",1186,386,0.33,0,0,0,0,10953157,0
1967,"Indiana",414,201,0.49,0,0,0,0,5009146,0
1967,"Kansas",473,185,0.39,0,0,0,0,2291707,0
1967,"Kentucky",709,134,0.19,0,0,0,0,3189000,0
1967,"Louisiana",314,85,0.27,0,0,0,0,3914752,0
1967,"Massachusetts",511,212,0.41,0,0,0,0,5440839,0
1967,"Maryland",213,51,0.24,0,0,0,0,3780814,0
1967,"Maine",260,83,0.32,0,0,0,0,991397,0
1967,"Michigan",874,264,0.30,0,0,0,0,8628666,0
1967,"Minnesota",485,206,0.42,0,0,3,0.01,3616375,0
1967,"Missouri",727,193,0.27,0,0,0,0,4684707,0
1967,"Mississippi",258,59,0.23,0,0,0,0,2352244,0
1967,"Montana",148,80,0.54,0,0,0,0,704390,0
1967,"Nebraska",342,115,0.34,0,0,0,0,1438433,0
1967,"North Carolina",827,148,0.18,0,0,0,0,5033679,0
1967,"North Dakota",144,61,0.42,0,0,0,0,639000,0
1967,"New Hampshire",259,44,0.17,0,0,0,0,686000,0
1967,"New Jersey",658,400,0.61,0,0,0,0,7073221,0
1967,"New Mexico",164,66,0.40,0,0,0,0,1050847,0
1967,"Nevada",79,22,0.28,0,0,0,0,448472,0
1967,"New York",1256,361,0.29,0,0,1,0.00,19261058,0
1967,"Ohio",932,349,0.37,0,0,0,0,10479140,0
