year,total_agencies,participation_agencies,participating_agencies_pct,nibrs_participating_agencies,nibrs_participating_agencies_pct,covered_agencies,covered_pct,total_population,nibrs_population,state
1985,78,27,0.35,0,0,0,0,941497,0,NV
1985,1176,784,0.67,0,0,0,0,19028076,0,NY
1985,932,449,0.48,0,0,2,0.00,10962448,0,OH
1985,496,290,0.58,0,0,0,0,3344902,0,OK
1985,305,254,0.83,0,0,0,0,2705468,0,OR
1985,1890,1153,0.61,0,0,1,0.00,12101429,0,PA
1985,25,0,0,0,0,0,0,0,0,NA
1985,63,45,0.71,0,0,0,0,972526,0,RI
1985,572,207,0.36,0,0,2,0.01,3411276,0,SC
1985,192,55,0.29,0,0,0,0,720413,0,SD
1985,605,228,0.38,0,0,0,0,4775964,0,TN
1985,1264,793,0.63,0,0,3,0.00,16495601,0,TX
1985,199,110,0.55,0,0,1,0.01,1690917,0,UT
1985,3,0,0,0,0,0,0,0,0,NA
1985,483,396,0.82,0,0,0,0,5711438,0,VA
1985,103,48,0.47,0,0,0,0,546603,0,VT
1985,328,175,0.53,0,0,0,0,4412910,0,WA
1985,488,270,0.55,0,0,0,0,4806893,0,WI
1985,533,349,0.65,0,0,0,0,1938052,0,WV
1985,89,72,0.81,0,0,2,0.03,510203,0,WY
1985,1,0,0,0,0,0,0,0,0,NA
1985,0,0,0,0,0,0,0,0,0,NA
1986,55,26,0.47,0,0,0,0,534000,0,AK
1986,487,278,0.57,0,0,0,0,4120193,0,AL
1986,346,192,0.55,0,0,0,0,2418887,0,AR
1986,1,0,0,0,0,0,0,0,0,NA
1986,171,93,0.54,0,0,0,0,3326187,0,AZ
1986,930,737,0.79,0,0,0,0,27193441,0,CA
1986,321,226,0.70,0,0,2,0.01,3299695,0,CO
1986,129,101,0.78,0,0,0,0,3257504,0,CT
1986,0,0,0,0,0,0,0,0,0,NA
1986,3,1,0.33,0,0,0,0,626000,0,DC
1986,84,52,0.62,0,0,0,0,651392,0,DE
1986,1219,706,0.58,0,0,0,0,11703727,0,FL
1986,825,524,0.64,0,0,1,0.00,6149745,0,GA
1986,3,0,0,0,0,0,0,0,0,NA
1986,18,5,0.28,0,0,0,0,1111930,0,HI
1986,282,224,0.79,0,0,0,0,2863256,0,IA
1986,152,98,0.64,0,0,1,0.01,1036521,0,ID
1986,1182,683,0.58,0,0,0,0,11659357,0,IL
1986,414,259,0.63,0,0,0,0,5517626,0,IN
1986,473,296,0.63,0,0,0,0,2476142,0,KS
1986,707,469,0.66,0,0,0,0,3740656,0,KY
1986,314,117,0.37,0,0,0,0,4527564,0,LA
1986,511,274,0.54,0,0,0,0,5860271,0,MA
1986,213,153,0.72,0,0,1,0.01,4540424,0,MD
1986,244,135,0.55,0,0,0,0,1184338,0,ME
1986,865,659,0.76,0,0,0,0,9341302,0,MI
1986,484,288,0.60,0,0,0,0,4228232,0,MN
1986,727,241,0.33,0,0,0,0,5136721,0,MO
1986,258,125,0.48,0,0,0,0,2641643,0,MS
1986,148,80,0.54,0,0,0,0,895401,0,MT
1986,339,227,0.67,0,0,0,0,1690837,0,NE
1986,827,406,0.49,0,0,0,0,6347911,0,NC
1986,144,75,0.52,0,0,0,0,683963,0,ND
1986,259,119,0.46,0,0,0,0,1167503,0,NH
1986,656,519,0.79,0,0,1,0.00,7634094,0,NJ
1986,163,75,0.46,0,0,0,0,1492636,0,NM
1986,78,25,0.32,0,0,0,0,968281,0,NV
1986,1176,776,0.66,0,0,0,0,19023903,0,NY
1986,932,438,0.47,0,0,1,0.00,11048280,0,OH
1986,496,292,0.59,0,0,0,0,3347384,0,OK
1986,305,252,0.83,0,0,0,0,2716601,0,OR
1986,1890,1147,0.61,0,0,2,0.00,12211542,0,PA
1986,25,0,0,0,0,0,0,0,0,NA
1986,63,44,0.70,0,0,0,0,979561,0,RI
1986,572,205,0.36,0,0,0,0,3443321,0,SC
1986,192,57,0.30,0,0,0,0,720397,0,SD
1986,605,212,0.35,0,0,0,0,4819521,0,TN
1986,1264,798,0.63,0,0,0,0,16793731,0,TX
1986,199,113,0.57,0,0,1,0.01,1716434,0,UT
1986,3,0,0,0,0,0,0,0,0,NA
1986,483,397,0.82,0,0,0,0,5792479,0,VA
1986,103,46,0.45,0,0,0,0,554275,0,VT
1986,328,176,0.54,0,0,0,0,4466923,0,WA
1986,488,270,0.55,0,0,0,0,4817106,0,WI
1986,533,345,0.65,0,0,0,0,1920946,0,WV
1986,89,71,0.80,0,0,1,0.01,509376,0,WY
1986,1,0,0,0,0,0,0,0,0,NA
1986,0,0,0,0,0,0,0,0,0,NA
1987,55,26,0.47,0,0,0,0,525000,0,AK
1987,487,274,0.56,0,0,0,0,4149862,0,AL
1987,346,186,0.54,0,0,0,0,2439566,0,AR
1987,1,0,0,0,0,0,0,0,0,NA
1987,171,92,0.54,0,0,0,0,3395685,0,AZ
1987,930,740,0.80,0,0,0,0,27885070,0,CA
1987,321,228,0.71,0,0,0,0,3328320,0,CO
1987,129,100,0.78,0,0,1,0.01,3285408,0,CT
1987,0,0,0,0,0,0,0,0,0,NA
1987,3,1,0.33,0,0,0,0,622000,0,DC
1987,84,52,0.62,0,0,0,0,662642,0,DE
1987,1219,709,0.58,0,0,0,0,12051914,0,FL
1987,825,542,0.66,0,0,0,0,6269031,0,GA
1987,3,0,0,0,0,0,0,0,0,NA
1987,18,5,0.28,0,0,0,0,1133879,0,HI
1987,282,224,0.79,0,0,0,0,2846018,0,IA
1987,152,99,0.65,0,0,0,0,1028254,0,ID
1987,1182,687,0.58,0,0,0,0,11686765,0,IL
1987,414,260,0.63,0,0,0,0,5545171,0,IN
1987,473,304,0.64,0,0,0,0,2489404,0,KS
1987,707,466,0.66,0,0,0,0,3745872,0,KY
1987,314,118,0.38,0,0,0,0,4487402,0,LA
1987,511,274,0.54,0,0,0,0,5884226,0,MA
1987,213,154,0.72,0,0,0,0,4614486,0,MD
1987,244,138,0.57,0,0,0,0,1193494,0,ME
1987,864,651,0.75,0,0,1,0.00,9422447,0,MI
1987,484,288,0.60,0,0,0,0,4260244,0,MN
1987,727,242,0.33,0,0,0,0,5174684,0,MO
1987,258,130,0.50,0,0,0,0,2642649,0,MS
1987,148,76,0.51,0,0,0,0,882767,0,MT
1987,339,222,0.65,0,0,0,0,1684553,0,NE
1987,826,397,0.48,0,0,0,0,6438075,0,NC
1987,144,75,0.52,0,0,0,0,680134,0,ND
1987,259,118,0.46,0,0,0,0,1199593,0,NH
1987,656,521,0.79,0,0,0,0,7686328,0,NJ
1987,163,75,0.46,0,0,0,0,1513969,0,NM
1987,78,24,0.31,0,0,0,0,1011971,0,NV
1987,1176,769,0.65,0,0,6,0.01,19376674,0,NY
1987,932,428,0.46,0,0,0,0,11081160,0,OH
1987,496,285,0.57,0,0,1,0.00,3319416,0,OK
1987,305,251,0.82,0,0,0,0,2743106,0,OR
1987,1890,1137,0.60,0,0,0,0,12287271,0,PA
1987,25,0,0,0,0,0,0,0,0,NA
1987,63,45,0.71,0,0,0,0,990693,0,RI
1987,572,207,0.36,0,0,0,0,3492186,0,SC
1987,192,55,0.29,0,0,0,0,723988,0,SD
1987,605,212,0.35,0,0,0,0,4871746,0,TN
1987,1264,805,0.64,0,0,0,0,16897175,0,TX
1987,199,110,0.55,0,0,0,0,1733174,0,UT
1987,3,0,0,0,0,0,0,0,0,NA
1987,483,396,0.82,0,0,0,0,5909479,0,VA
1987,103,46,0.45,0,0,0,0,561378,0,VT
1987,328,175,0.53,0,0,0,0,4542029,0,WA
1987,488,267,0.55,0,0,0,0,4840238,0,WI
1987,533,295,0.55,0,0,0,0,1945724,0,WV
1987,89,71,0.80,0,0,0,0,492578,0,WY
1987,1,0,0,0,0,0,0,0,0,NA
1987,0,0,0,0,0,0,0,0,0,NA
1988,51,27,0.53,0,0,0,0,513000,0,AK
1988,485,262,0.54,0,0,1,0.00,4199336,0,AL
1988,341,189,0.55,0,0,0,0,2476263,0,AR
1988,1,0,0,0,0,0,0,0,0,NA
1988,151,93,0.62,0,0,0,0,3475852,0,AZ
1988,915,740,0.81,0,0,1,0.00,28413241,0,CA
1988,310,231,0.75,0,0,0,0,3320311,0,CO
1988,129,100,0.78,0,0,1,0.01,3326040,0,CT
1988,0,0,0,0,0,0,0,0,0,NA
1988,3,1,0.33,0,0,0,0,620000,0,DC
1988,84,53,0.63,0,0,0,0,679081,0,DE
1988,1210,0,0,0,0,0,0,12412311,0,FL
1988,818,586,0.72,0,0,0,0,6449325,0,GA
1988,3,0,0,0,0,0,0,0,0,NA
1988,15,5,0.33,0,0,0,0,1143879,0,HI
1988,280,224,0.80,0,0,0,0,2845958,0,IA
1988,149,95,0.64,0,0,1,0.01,1031963,0,ID
1988,1079,679,0.63,0,0,0,0,11667531,0,IL
1988,411,260,0.63,0,0,0,0,5589356,0,IN
1988,472,309,0.65,0,0,0,0,2490770,0,KS
1988,704,0,0,0,0,0,0,3740136,0,KY
1988,313,112,0.36,0,0,0,0,4446242,0,LA
1988,503,267,0.53,0,0,0,0,5900227,0,MA
1988,206,155,0.75,0,0,0,0,4775413,0,MD
1988,243,139,0.57,0,0,0,0,1217917,0,ME
1988,861,653,0.76,0,0,1,0.00,9535293,0,MI
1988,481,288,0.60,0,0,0,0,4320534,0,MN
1988,723,245,0.34,0,0,0,0,5210876,0,MO
1988,253,126,0.50,0,0,0,0,2645137,0,MS
1988,142,77,0.54,0,0,3,0.04,889906,0,MT
1988,336,224,0.67,0,0,0,0,1691578,0,NE
1988,815,409,0.50,0,0,0,0,6551413,0,NC
1988,142,76,0.54,0,0,0,0,670762,0,ND
1988,259,115,0.44,0,0,0,0,1239280,0,NH
1988,653,521,0.80,0,0,0,0,7734524,0,NJ
1988,152,75,0.49,0,0,0,0,1529411,0,NM
1988,76,26,0.34,0,0,0,0,1065008,0,NV
1988,1161,762,0.66,0,0,0,0,19440858,0,NY
1988,928,421,0.45,0,0,0,0,11172374,0,OH
1988,494,281,0.57,0,0,0,0,3312954,0,OK
1988,302,251,0.83,0,0,0,0,2760232,0,OR
1988,1883,1117,0.59,0,0,0,0,12399175,0,PA
1988,24,0,0,0,0,0,0,0,0,NA
1988,62,44,0.71,0,0,0,0,999739,0,RI
1988,569,203,0.36,0,0,0,0,3561276,0,SC
1988,188,55,0.29,0,0,0,0,730011,0,SD
1988,596,213,0.36,0,0,0,0,4935903,0,TN
1988,1255,818,0.65,0,0,2,0.00,16890568,0,TX
1988,186,108,0.58,0,0,1,0.01,1750459,0,UT
1988,3,0,0,0,0,0,0,0,0,NA
1988,468,397,0.85,0,0,0,0,6001507,0,VA
1988,103,49,0.48,0,0,0,0,564545,0,VT
1988,321,174,0.54,0,0,1,0.01,4627950,0,WA
1988,486,268,0.55,0,0,0,0,4891622,0,WI
1988,532,297,0.56,0,0,0,0,1931914,0,WV
1988,83,70,0.84,0,0,0,0,474665,0,WY
1988,1,0,0,0,0,0,0,0,0,NA
1988,0,0,0,0,0,0,0,0,0,NA
1989,51,24,0.47,0,0,0,0,527000,0,AK
1989,485,260,0.54,0,0,0,0,4194689,0,AL
1989,341,187,0.55,0,0,2,0.01,2465686,0,AR
1989,1,0,0,0,0,0,0,0,0,NA
1989,151,93,0.62,0,0,0,0,3565734,0,AZ
1989,915,749,0.82,0,0,0,0,29323401,0,CA
1989,310,227,0.73,0,0,5,0.02,3353058,0,CO
1989,129,100,0.78,0,0,0,0,3324648,0,CT
1989,0,0,0,0,0,0,0,0,0,NA
1989,3,1,0.33,0,0,0,0,604000,0,DC
1989,84,53,0.63,0,0,0,0,692488,0,DE
1989,1210,704,0.58,0,0,0,0,12706303,0,FL
1989,814,591,0.73,0,0,0,0,6484989,0,GA
1989,3,0,0,0,0,0,0,0,0,NA
1989,15,4,0.27,0,0,0,0,1162879,0,HI
1989,280,224,0.80,0,0,0,0,2851865,0,IA
1989,148,94,0.64,0,0,0,0,1048197,0,ID
1989,1079,689,0.64,0,0,0,0,11781259,0,IL
1989,411,253,0.62,0,0,0,0,5607665,0,IN
1989,472,347,0.74,0,0,0,0,2514672,0,KS
1989,704,434,0.62,0,0,0,0,3746539,0,KY
1989,313,104,0.33,0,0,0,0,4408399,0,LA
1989,502,256,0.51,0,0,0,0,5943089,0,MA
1989,206,154,0.75,0,0,0,0,4826741,0,MD
1989,243,171,0.70,0,0,0,0,1234299,0,ME
1989,858,651,0.76,0,0,0,0,9501079,0,MI
1989,481,289,0.60,0,0,1,0.00,4369480,0,MN
1989,723,246,0.34,0,0,1,0.00,5228852,0,MO
1989,253,117,0.46,0,0,0,0,2639599,0,MS
1989,142,78,0.55,0,0,0,0,880653,0,MT
1989,336,226,0.67,0,0,0,0,1700942,0,NE
1989,814,411,0.50,0,0,0,0,6603111,0,NC
1989,142,73,0.51,0,0,0,0,667679,0,ND
1989,259,113,0.44,0,0,0,0,1249584,0,NH
1989,653,521,0.80,0,0,0,0,7751018,0,NJ
1989,150,72,0.48,0,0,0,0,1548271,0,NM
1989,76,26,0.34,0,0,0,0,1116112,0,NV
1989,1160,758,0.65,0,0,0,0,19493230,0,NY
1989,927,419,0.45,0,0,0,0,11217687,0,OH
1989,493,282,0.57,0,0,0,0,3268862,0,OK
1989,302,249,0.82,0,0,0,0,2839984,0,OR
1989,1881,1126,0.60,0,0,3,0.00,12452069,0,PA
1989,24,0,0,0,0,0,0,0,0,NA
1989,62,43,0.69,0,0,0,0,1002916,0,RI
1989,569,207,0.36,0,0,0,0,3580250,0,SC
1989,188,54,0.29,0,0,0,0,729630,0,SD
1989,596,207,0.35,0,0,0,0,4956954,0,TN
1989,1254,831,0.66,0,0,2,0.00,17103967,0,TX
1989,186,107,0.58,0,0,0,0,1768099,0,UT
1989,3,0,0,0,0,0,0,0,0,NA
1989,468,399,0.85,0,0,1,0.00,6105035,0,VA
1989,103,48,0.47,0,0,0,0,575708,0,VT
1989,321,172,0.54,0,0,0,0,4768628,0,WA
1989,486,285,0.59,0,0,0,0,4895544,0,WI
1989,532,299,0.56,0,0,1,0.00,1905559,0,WV
1989,83,70,0.84,0,0,0,0,478726,0,WY
1989,1,0,0,0,0,0,0,0,0,NA
1989,0,0,0,0,0,0,0,0,0,NA
1990,51,28,0.55,0,0,0,0,550043,0,AK
1990,485,254,0.52,0,0,0,0,4114708,0,AL
1990,341,187,0.55,0,0,0,0,2407377,0,AR
1990,1,0,0,0,0,0,0,0,0,NA
1990,151,90,0.60,0,0,0,0,3679876,0,AZ
1990,915,757,0.83,0,0,0,0,30047608,0,CA
1990,310,228,0.74,0,0,1,0.00,3328664,0,CO
1990,129,100,0.78,0,0,0,0,3366867,0,CT
1990,0,0,0,0,0,0,0,0,0,NA
1990,3,1,0.33,0,0,0,0,606900,0,DC
1990,84,53,0.63,0,0,0,0,685172,0,DE
1990,1210,439,0.36,0,0,0,0,12973660,0,FL
1990,814,568,0.70,0,0,1,0.00,6573238,0,GA
1990,3,0,0,0,0,0,0,0,0,NA
1990,15,5,0.33,0,0,0,0,1159108,0,HI
1990,279,223,0.80,0,0,0,0,2789295,0,IA
1990,148,93,0.63,0,0,0,0,1040226,0,ID
1990,1079,686,0.64,0,0,0,0,11549939,0,IL
1990,411,246,0.60,0,0,0,0,5557361,0,IN
1990,472,354,0.75,0,0,0,0,2479255,0,KS
1990,704,483,0.69,0,0,0,0,3704741,0,KY
1990,313,106,0.34,0,0,0,0,4243959,0,LA
1990,502,252,0.50,0,0,0,0,6046866,0,MA
1990,206,153,0.74,0,0,0,0,4915457,0,MD
1990,243,176,0.72,0,0,0,0,1237608,0,ME
1990,858,660,0.77,0,0,1,0.00,9526552,0,MI
1990,481,291,0.60,0,0,0,0,4391132,0,MN
1990,723,251,0.35,0,0,1,0.00,5183863,0,MO
1990,253,114,0.45,0,0,0,0,2591165,0,MS
1990,142,77,0.54,0,0,0,0,872769,0,MT
1990,336,256,0.76,0,0,0,0,1671699,0,NE
1990,814,447,0.55,0,0,0,0,6656486,0,NC
1990,142,41,0.29,0,0,0,0,646556,0,ND
1990,259,113,0.44,0,0,0,0,1257860,0,NH
1990,653,520,0.80,0,0,0,0,7760737,0,NJ
1990,150,71,0.47,0,0,0,0,1536357,0,NM
1990,76,29,0.38,0,0,0,0,1206589,0,NV
1990,1160,760,0.66,0,0,2,0.00,19570457,0,NY
1990,927,413,0.45,0,0,0,0,11145651,0,OH
1990,493,279,0.57,0,0,0,0,3190024,0,OK
1990,302,208,0.69,0,0,0,0,2864558,0,OR
1990,1881,1109,0.59,0,0,0,0,12268767,0,PA
1990,24,0,0,0,0,0,0,0,0,NA
1990,62,43,0.69,0,0,0,0,1008925,0,RI
1990,569,211,0.37,1,0.00,0,0,3555097,180471,SC
1990,188,83,0.44,0,0,0,0,704888,0,SD
1990,596,197,0.33,0,0,0,0,4892545,0,TN
1990,1254,842,0.67,0,0,1,0.00,17094108,0,TX
1990,186,107,0.58,0,0,1,0.01,1782310,0,UT
1990,3,0,0,0,0,0,0,0,0,NA
1990,468,402,0.86,0,0,1,0.00,6193231,0,VA
1990,103,49,0.48,0,0,0,0,571253,0,VT
1990,321,194,0.60,0,0,1,0.01,4877382,0,WA
1990,486,290,0.60,0,0,0,0,4916209,0,WI
1990,532,298,0.56,0,0,1,0.00,1834076,0,WV
1990,83,69,0.83,0,0,1,0.01,457141,0,WY
1990,1,0,0,0,0,0,0,0,0,NA
1990,0,0,0,0,0,0,0,0,0,NA
1991,51,27,0.53,0,0,0,0,570000,0,AK
1991,547,302,0.55,252,0.83,0,0,4774167,3784933,AL
1991,341,186,0.55,0,0,0,0,2432370,0,AR
1991,1,0,0,0,0,0,0,0,0,NA
1991,151,89,0.59,0,0,0,0,3764985,0,AZ
1991,915,750,0.82,0,0,1,0.00,30612217,0,CA
1991,313,240,0.77,3,0.01,0,0,3735708,327463,CO
1991,129,100,0.78,0,0,0,0,3370840,0,CT
1991,0,0,0,0,0,0,0,0,0,NA
1991,3,1,0.33,0,0,0,0,598000,0,DC
1991,84,48,0.57,0,0,0,0,699396,0,DE
1991,1210,465,0.38,0,0,0,0,13313659,0,FL
1991,814,599,0.74,0,0,1,0.00,6675591,0,GA
1991,3,0,0,0,0,0,0,0,0,NA
1991,15,5,0.33,0,0,0,0,1187105,0,HI
1991,287,0,0,0,0,0,0,3138015,0,IA
1991,149,97,0.65,1,0.01,1,0.01,1137586,66124,ID
1991,1080,700,0.65,1,0.00,0,0,11790516,140796,IL
1991,411,250,0.61,0,0,0,0,5623357,0,IN
1991,472,313,0.66,0,0,0,0,2496051,0,KS
1991,704,478,0.68,0,0,0,0,3731114,0,KY
1991,313,104,0.33,0,0,0,0,4276163,0,LA
1991,502,227,0.45,0,0,0,0,6026328,0,MA
1991,206,155,0.75,0,0,0,0,4994174,0,MD
1991,243,175,0.72,0,0,0,0,1244734,0,ME
1991,861,663,0.77,3,0.00,1,0.00,9594949,0,MI
1991,481,303,0.63,0,0,0,0,4448238,0,MN
1991,723,251,0.35,0,0,0,0,5225315,0,MO
1991,253,107,0.42,0,0,0,0,2610080,0,MS
1991,142,82,0.58,0,0,0,0,882516,0,MT
1991,336,257,0.76,0,0,0,0,1687149,0,NE
1991,814,450,0.55,0,0,0,0,6761034,0,NC
1991,170,102,0.60,66,0.65,0,0,714470,462717,ND
1991,259,111,0.43,0,0,0,0,1250358,0,NH
1991,653,522,0.80,0,0,1,0.00,7793921,0,NJ
1991,150,68,0.45,0,0,0,0,1569748,0,NM
1991,76,27,0.36,0,0,0,0,1289081,0,NV
1991,1160,768,0.66,0,0,0,0,19643856,0,NY
1991,927,409,0.44,0,0,0,0,11240577,0,OH
1991,493,282,0.57,0,0,0,0,3218783,0,OK
1991,304,206,0.68,2,0.01,1,0.00,3013348,61733,OR
1991,1881,1074,0.57,0,0,2,0.00,12344828,0,PA
1991,24,0,0,0,0,0,0,0,0,NA
1991,62,44,0.71,0,0,0,0,1009463,0,RI
1991,693,277,0.40,227,0.82,5,0.02,3666282,3555164,SC
1991,188,94,0.50,0,0,0,0,711971,0,SD
1991,596,187,0.31,0,0,0,0,4968596,0,TN
1991,1255,859,0.68,1,0.00,0,0,17917242,457171,TX
1991,192,110,0.57,6,0.05,0,0,2395787,561630,UT
1991,3,0,0,0,0,0,0,0,0,NA
1991,494,432,0.87,27,0.06,0,0,7369887,1299277,VA
1991,103,49,0.48,0,0,0,0,575557,0,VT
1991,322,200,0.62,1,0.01,0,0,5379532,351506,WA
1991,486,300,0.62,0,0,0,0,4979753,0,WI
1991,532,298,0.56,0,0,0,0,1841734,0,WV
1991,83,68,0.82,0,0,2,0.03,463980,0,WY
1991,1,0,0,0,0,0,0,0,0,NA
1991,0,0,0,0,0,0,0,0,0,NA
1992,51,29,0.57,0,0,0,0,587000,0,AK
1992,570,251,0.44,215,0.86,0,0,4852207,3548024,AL
1992,341,183,0.54,0,0,0,0,2460041,0,AR
1992,1,0,0,0,0,0,0,0,0,NA
1992,152,91,0.60,1,0.01,0,0,3866234,18922,AZ
1992,915,761,0.83,0,0,1,0.00,31102927,0,CA
1992,311,235,0.76,2,0.01,0,0,3559867,88727,CO
1992,129,100,0.78,0,0,0,0,3360593,0,CT
1992,0,0,0,0,0,0,0,0,0,NA
1992,3,1,0.33,0,0,0,0,589000,0,DC
1992,84,50,0.60,0,0,0,0,707864,0,DE
1992,1210,465,0.38,0,0,0,0,13525227,0,FL
1992,814,535,0.66,0,0,0,0,6804598,0,GA
1992,3,0,0,0,0,0,0,0,0,NA
1992,15,5,0.33,0,0,0,0,1213250,0,HI
1992,329,228,0.69,193,0.85,0,0,3480202,2268850,IA
1992,186,139,0.75,92,0.66,0,0,1486687,846282,ID
1992,1080,682,0.63,1,0.00,0,0,11878347,141868,IL
1992,411,258,0.63,0,0,0,0,5675479,0,IN
1992,472,332,0.70,0,0,0,0,2524061,0,KS
1992,705,523,0.74,1,0.00,0,0,3780907,7594,KY
1992,313,109,0.35,0,0,0,0,4311357,0,LA
1992,502,235,0.47,0,0,0,0,6028332,0,MA
1992,206,152,0.74,0,0,3,0.02,5044948,0,MD
1992,243,181,0.74,0,0,0,0,1244734,0,ME
1992,861,665,0.77,3,0.00,1,0.00,9801159,131464,MI
1992,481,305,0.63,0,0,0,0,4496409,0,MN
1992,723,248,0.34,0,0,1,0.00,5266786,0,MO
1992,253,110,0.43,0,0,0,0,2632233,0,MS
1992,142,83,0.58,0,0,0,0,899979,0,MT
1992,336,256,0.76,0,0,0,0,1700891,0,NE
1992,814,449,0.55,0,0,0,0,6867397,0,NC
1992,177,124,0.70,80,0.65,0,0,756079,514188,ND
1992,259,108,0.42,0,0,0,0,1257102,0,NH
1992,653,519,0.79,0,0,0,0,7823043,0,NJ
1992,150,68,0.45,0,0,0,0,1603208,0,NM
1992,76,26,0.34,0,0,0,0,1332251,0,NV
1992,1160,725,0.63,0,0,0,0,19710145,0,NY
1992,929,391,0.42,2,0.01,0,0,11915865,596197,OH
1992,493,284,0.58,0,0,0,0,3256265,0,OK
1992,302,205,0.68,0,0,0,0,3005047,0,OR
1992,1881,1051,0.56,0,0,3,0.00,12407623,0,PA
1992,24,0,0,0,0,0,0,0,0,NA
1992,62,44,0.71,0,0,0,0,1010468,0,RI
1992,659,305,0.46,262,0.86,0,0,3685979,3598039,SC
1992,189,92,0.49,1,0.01,0,0,745533,25463,SD
1992,596,181,0.30,0,0,0,0,5039817,0,TN
1992,1255,872,0.69,1,0.00,0,0,17879864,110856,TX
1992,190,113,0.59,4,0.04,0,0,2031633,152929,UT
1992,3,0,0,0,0,0,0,0,0,NA
1992,512,451,0.88,45,0.10,0,0,7523232,1364743,VA
1992,105,40,0.38,0,0,0,0,578599,0,VT
1992,322,202,0.63,1,0.00,0,0,5332697,186440,WA
1992,486,316,0.65,0,0,0,0,5029240,0,WI
1992,532,297,0.56,0,0,0,0,1852949,0,WV
1992,83,68,0.82,0,0,0,0,470028,0,WY
1992,1,0,0,0,0,0,0,0,0,NA
1992,0,0,0,0,0,0,0,0,0,NA
1993,51,28,0.55,0,0,0,0,599000,0,AK
1993,485,263,0.54,0,0,0,0,4260591,0,AL
1993,341,183,0.54,0,0,0,0,2482991,0,AR
1993,1,0,0,0,0,0,0,0,0,NA
1993,151,92,0.61,0,0,0,0,3951420,0,AZ
1993,915,742,0.81,0,0,0,0,31453274,0,CA
1993,315,232,0.74,6,0.03,0,0,4046148,480441,CO
1993,129,100,0.78,0,0,0,0,3355486,0,CT
1993,0,0,0,0,0,0,0,0,0,NA
1993,3,1,0.33,0,0,0,0,578000,0,DC
1993,84,51,0.61,0,0,0,0,719130,0,DE
1993,1210,443,0.37,0,0,0,0,13718467,0,FL
1993,814,525,0.64,0,0,0,0,6971848,0,GA
1993,3,0,0,0,0,0,0,0,0,NA
1993,15,5,0.33,0,0,0,0,1225983,0,HI
1993,318,223,0.70,198,0.89,0,0,3353392,2470085,IA
1993,169,121,0.72,105,0.87,0,0,1239412,1053366,ID
1993,1377,247,0.18,111,0.45,0,0,13695551,2006044,IL
1993,411,243,0.59,0,0,0,0,5726735,0,IN
1993,472,4,0.01,0,0,0,0,2532011,0,KS
1993,704,492,0.70,0,0,0,0,3796549,0,KY
1993,313,136,0.43,0,0,0,0,4319452,0,LA
1993,503,246,0.49,1,0.00,0,0,6049873,6968,MA
1993,206,153,0.74,0,0,0,0,5096954,0,MD
1993,243,176,0.72,0,0,0,0,1265033,0,ME
1993,861,661,0.77,3,0.00,0,0,9933966,222479,MI
1993,481,298,0.62,0,0,0,0,4534740,0,MN
1993,723,247,0.34,0,0,0,0,5308467,0,MO
1993,253,109,0.43,0,0,0,0,2662343,0,MS
1993,142,61,0.43,0,0,0,0,913444,0,MT
1993,336,257,0.76,0,0,0,0,1701298,0,NE
1993,814,467,0.57,0,0,0,0,6969481,0,NC
1993,176,125,0.71,80,0.64,0,0,712671,506611,ND
1993,259,103,0.40,0,0,0,0,1268772,0,NH
1993,653,517,0.79,0,0,0,0,7913727,0,NJ
1993,150,68,0.45,0,0,0,0,1639020,0,NM
1993,76,26,0.34,0,0,0,0,1394010,0,NV
1993,1159,764,0.66,0,0,0,0,19791368,0,NY
1993,929,363,0.39,2,0.01,0,0,11984214,591631,OH
1993,493,285,0.58,0,0,0,0,3276795,0,OK
1993,302,208,0.69,0,0,0,0,3061194,0,OR
1993,1881,1036,0.55,0,0,2,0.00,12440110,0,PA
1993,24,0,0,0,0,0,0,0,0,NA
1993,62,45,0.73,0,0,0,0,1005587,0,RI
1993,660,295,0.45,253,0.86,0,0,3729907,3638182,SC
1993,188,77,0.41,0,0,0,0,723969,0,SD
1993,596,183,0.31,0,0,0,0,5114594,0,TN
1993,1255,880,0.70,1,0.00,0,0,18174817,28159,TX
1993,214,142,0.66,36,0.25,0,0,2472422,771186,UT
1993,3,0,0,0,0,0,0,0,0,NA
1993,561,499,0.89,94,0.19,1,0.00,7819680,1547931,VA
1993,118,39,0.33,14,0.36,0,0,630890,29437,VT
1993,323,206,0.64,2,0.01,0,0,5824039,558266,WA
1993,486,327,0.67,0,0,0,0,5074837,0,WI
1993,532,297,0.56,0,0,0,0,1860580,0,WV
1993,83,66,0.80,0,0,0,0,474079,0,WY
1993,1,0,0,0,0,0,0,0,0,NA
1993,0,0,0,0,0,0,0,0,0,NA
1994,51,28,0.55,0,0,0,0,606000,0,AK
1994,485,264,0.54,0,0,0,0,4293105,0,AL
1994,341,187,0.55,0,0,0,0,2510009,0,AR
1994,1,0,0,0,0,0,0,0,0,NA
1994,151,92,0.61,0,0,0,0,4090962,0,AZ
1994,915,741,0.81,0,0,0,0,31674969,0,CA
1994,320,221,0.69,10,0.05,0,0,4388025,701520,CO
1994,129,99,0.77,0,0,1,0.01,3356789,0,CT
1994,0,0,0,0,0,0,0,0,0,NA
1994,3,1,0.33,0,0,0,0,570000,0,DC
