year,state,governor,party,male_officer,male_civilian,female_officer,female_civilian,index_total,index_per100k,violent_total,violent_per100k,property_total,property_per100k,murder_total,murder_per100k,forcible_rape_total,forcible_rape_per100k,robbery_total,robbery_per100k,aggravated_assault_total,aggravated_assault_per100k,burglary_total,burglary_per100k,larceny_theft_total,larceny_theft_per100k,vehicle_theft_total,vehicle_theft_per100k,total_agencies,participation_agencies,participating_agencies_pct,nibrs_participating_agencies,nibrs_participating_agencies_pct,covered_agencies,covered_pct,nibrs_population,pcpi,unemp,population,Black,Other,White,Female,Male,oldest_year,oldest_pop,most_recent_year,most_recent_pop,annual_avg_pop,max_pop_year,max_pop,min_pop_year,min_pop,max_annual_pctg_change_year,max_annual_pctg_change_pop,min_annual_pctg_change_year,min_annual_pctg_change_pop,avg_pctg_change_pop,oldest_per_capita_year,oldest_per_capita_pop,most_recent_per_capita_year,most_recent_per_capita_pop,min_per_capita_year,min_per_capita_pop,max_per_capita_year,max_per_capita_pop,avg_per_capita_pop,1940_net,1940_percapita,2016_net,2016_percapita,year_highest_pctg_change,pct_change,annual_avg_net,annual_avg_net_change,peak_year_net,peak_year_net_pop,peak_year_per_capita,peak_year_per_capita_pop,peak_year_pctg_annual_change,peak_year_pctg_annual_change_pop,Sheet4_pctg,intergovernmental.revenue,Intergovernmental.Revenue.annual.%.change,IGR.from.fed,IGR.from.fed.annual.%.change,total.revenue,IGR.from.fed./.total.revenue,IGR./.total.revenue,total.expenditure,total.public.safety.expenditure,total.public.safety.expenditure./.total.expenditure,police.protection,Total.Corrections.Expenditures,total.corrections.expenditures./.total.expenditures,total.corrections.expenditures./.total.public.safety.expenditure,Total.Judicial.Expenditures,Total.Legislative.Expenditure,general.pop,pop.raw.data,census.population,personal.income,Prison.pop,contrasting.sources,Pris.pop.avg.source,constr.Prison.pop,const.prison.pop./.general.population,(const prison pop / general pop) *100000,annual.pct.change,census.general.population,const.prison.pop.net,average1940_(const prison pop / general pop) *100000,average1940_annual.pct.change,average1940_census.general.population,average1940_const.prison.pop.net,age_00_17,age_18_20,age_22_30,age_31_40,age_41_50,age_51_60,age_61_85
1982-01-01,MS,William Forrest Winter,Democrat,2311,294,194,405,91137,3572.6,7515,294.6,83622,3278,358,14,675,26.5,1863,73,4619,181.1,30200,1183.8,49504,1940.6,3918,153.6,258,147,0.57,0,0,0,0,0,8395,0.111,2556777,901900,15605,1639305,1326981,1229829,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,874946,-0.03781245532424972,862258,-0.028454826526289223,3266095,0.2640027310901857,0.2678874925560953,3038846,70716,0.02327067577626507,29858,40858,0.013445235461092796,0.5777758923016008,4990,6071,2557,2556.777,2556777,21046,4464,NA,NA,4464,NA,174.59481214044087,0.28386540120793785,2556777,4464,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,800875,155870,433125,320657,236106,230596,379581
1983-01-01,MS,William Forrest Winter,Democrat,3343,465,235,737,82995,3208.2,7255,280.4,75740,2927.7,290,11.2,616,23.8,1650,63.8,4699,181.6,26479,1023.5,45584,1762,3677,142.1,258,147,0.57,0,0,0,0,0,8744,0.121,2567717,906095,16410,1645226,1333285,1234446,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,849242,-0.02937781303074704,838238,-0.027857091496976544,3346255,0.2505003354496295,0.25378878776423197,3132375,74323,0.023727363422323317,29939,44384,0.014169440121313699,0.5971771860662245,11169,6185,2568,2567.717,2567717,22006,4580,NA,NA,4580,NA,178.36856631786134,0.025985663082437275,2567717,4580,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,796580,153972,436886,328411,238889,228860,384133
1984-01-01,MS,William A. Allain,Democrat,3474,448,243,777,79495,3059.9,7326,282,72169,2777.9,252,97,715,27.5,1572,60.5,4787,184.3,25464,980.1,42952,1653.3,3753,144.5,258,140,0.54,0,0,0,0,0,9514,0.105,2578051,912452,17137,1648441,1339103,1238927,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,930027,0.09512600648578379,918800,0.09610874238581406,3641314,0.2523264953255885,0.25540972297362985,3351191,87516,0.026114894674758915,34506,53010,0.01581825685256376,0.6057178116001646,12600,6674,2578,2578.051,2578051,24174,4819,NA,NA,4819,NA,186.92415316842064,0.05218340611353712,2578051,4819,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,794177,150343,438862,334462,245827,226828,387531
1985-01-01,MS,William A. Allain,Democrat,3545,478,238,835,85333,3265.7,7079,270.9,78254,2994.8,276,10.6,698,26.7,1635,62.6,4470,171.1,26701,1021.9,47478,1817,4075,156,258,128,0.5,0,0,0,0,0,9976,0.10400000000000001,2588102,915527,18089,1654504,1345616,1242504,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,1035478,0.11338488022390748,1021867,0.11217566390944711,3922729,0.26049900464701997,0.26396878295696696,3561410,98245,0.027585984202885935,35268,62977,0.01768316481393605,0.641019899231513,14909,7301,2588,2588.102,2588102,25512,5459,NA,NA,5459,NA,210.9267718196578,0.13280763643909524,2588102,5459,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,794666,145277,438234,343332,250995,225077,390539
1986-01-01,MS,William A. Allain,Democrat,3495,507,283,899,87808,3345.1,7196,274.1,80612,3070.9,295,11.2,678,25.8,1697,64.6,4526,172.4,28242,1075.9,48430,1845,3940,150.1,258,125,0.48,0,0,0,0,0,10326,0.114,2593597,916218,19024,1658367,1348259,1245350,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,1172009,0.13185311517965617,1153592,0.12890620795074115,4433609,0.26019254291481275,0.2643464951465048,3835688,108680,0.028333899941809657,36141,72539,0.018911600734992002,0.667454913507545,15149,9095,2594,2593.597,2593597,26388,5578,NA,NA,5578,NA,215.0681081139437,0.021798864260853635,2593597,5578,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,790343,140721,435538,354591,254506,223365,394545
1987-01-01,MS,William A. Allain,Democrat,3633,528,279,824,90263,3438.6,7081,269.8,83182,3168.8,269,10.2,767,29.2,1496,57,4549,173.3,31537,1201.4,47433,1807,4212,160.5,258,130,0.5,0,0,0,0,0,10942,0.1,2588545,914650,19624,1654297,1346570,1242001,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,1165851,-0.005254225863453267,1149563,-0.003492569296597064,4413493,0.2604655768118359,0.2641560777370668,3956009,99360,0.025116221929727664,30798,68562,0.01733110313955302,0.6900362318840579,15548,9255,2589,2588.545,2588545,27953,5955,NA,NA,5955,NA,230.05201763925294,0.06758694872714234,2588545,5955,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,779379,138786,427409,365807,257788,221183,398219
1988-01-01,MS,Raymond Edwin Mabus,Democrat,3784,478,303,904,94384,3592.8,8544,325.2,85840,3267.6,225,86,951,36.2,2028,77.2,5340,203.3,33651,1281,47818,1820.3,4371,166.4,253,126,0.5,0,0,0,0,0,11744,0.084,2580352,913384,20297,1646696,1343926,1236451,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,1255910,0.07724743556423591,1233829,0.07330263761098783,4610385,0.26761951550683943,0.27240892029624425,4145210,91351,0.022037725471085904,33879,57472,0.013864677543477893,0.6291337806920559,16972,9726,2580,2580.352,2580352,29844,6348,NA,NA,6348,NA,246.01294707078725,0.06599496221662468,2580352,6348,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,766775,139167,415206,369090,269128,219677,401334
1989-01-01,MS,Raymond Edwin Mabus,Democrat,3776,512,292,918,92136,3515.3,8156,311.2,83980,3204.1,253,97,1017,38.8,2053,78.3,4833,184.4,30018,1145.3,49266,1879.7,4696,179.2,253,117,0.46,0,0,0,0,0,12717,0.078,2574269,913668,21136,1639502,1341989,1232317,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,1323980,0.05419974361220151,1300563,0.054086911557436244,5019882,0.25908238480506113,0.2637472354927865,4528442,110655,0.02443555642315834,37523,73132,0.016149483641393663,0.6609009985992499,19816,11317,2574,2574.269,2574269,32176,6752,NA,NA,6752,NA,262.2880514817993,0.06364209199747953,2574269,6752,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,754024,142292,401908,375591,277305,219312,403874
1990-01-01,MS,Raymond Edwin Mabus,Democrat,3855,569,308,937,99561,3869.1,8758,340.4,90803,3528.8,313,12.2,1134,44.1,2217,86.2,5094,198,32196,1251.2,53266,2070,5341,207.6,253,114,0.45,0,0,0,0,0,13356,0.076,2577426,918137,20444,1640316,1344695,1234202,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,1504793,0.1365677729270835,1491721,0.14698096132213512,5411479,0.2756586508050757,0.27807425659417695,4837512,131303,0.027142671687429405,35289,96014,0.01984780606228987,0.731239956436639,25137,11768,2575,2577.426,2577426,33826,7600,NA,NA,7600,NA,294.8678254972209,0.12559241706161137,2577426,7600,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,733660,143949,395526,387215,289209,222715,406623
1991-01-01,MS,Raymond Edwin Mabus,Democrat,3940,550,288,923,109402,4220.8,10085,389.1,99317,3831.7,332,12.8,1199,46.3,3015,116.3,5539,213.7,34524,1331.9,57373,2213.5,7420,286.3,253,107,0.42,0,0,0,0,0,13964,0.085,2591230,931092,20600,1647041,1354398,1244335,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,1840948,0.22338952932396683,1825104,0.22348884275276676,5794489,0.31497238151629936,0.31770670373176996,5171284,123707,0.023921911850132385,32496,91211,0.017637979271685717,0.7373147841270098,29584,10260,2591,2591.23,2591230,35731,8149,NA,NA,8149,NA,314.4838551575893,0.07223684210526315,2591230,8149,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,738911,140748,393230,392346,299649,223891,409958
1992-01-01,MS,Daniel Kirkwood Fordice,Republican,4029,699,260,1042,111944,4282.5,10763,411.7,101181,3870.7,320,12.2,1166,44.6,3254,124.5,6023,230.4,33533,1282.8,58851,2251.4,8797,336.5,253,110,0.43,0,0,0,0,0,14888,0.081,2610193,946494,21273,1655967,1366617,1257117,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,2077281,0.1283757064295135,2011434,0.10209281224522,6177389,0.32561232585482314,0.33627168371621086,5762085,124204,0.021555391841668423,36894,87310,0.015152501221346093,0.7029564265241055,22269,12246,2610,2610.193,2610193,38441,7873,NA,NA,7873,NA,301.62520549246744,-0.03386918640323966,2610193,7873,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,750224,134196,394659,396645,309616,225602,412792
1993-01-01,MS,Daniel Kirkwood Fordice,Republican,4226,703,295,1125,116775,4418.3,11467,433.9,105308,3984.4,357,13.5,1125,42.6,3683,139.3,6302,238.4,33985,1285.8,62467,2363.5,8856,335.1,253,109,0.43,0,0,0,0,0,15667,0.066,2635574,961894,22677,1670529,1380859,1274241,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,2296460,0.10551244631804749,2208574,0.09800967866706041,7204607,0.30655023931215125,0.3187488228018544,6234886,128151,0.020553864176506193,36713,91438,0.014665544807074259,0.713517647150627,23240,12084,2636,2635.574,2635574,40957,8326,NA,NA,8326,NA,315.90841311987447,0.05753842245649689,2635574,8326,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,755820,131778,397935,403019,321757,230109,414682
1994-01-01,MS,Daniel Kirkwood Fordice,Republican,4477,772,299,1296,129101,4837.1,13177,493.7,115924,4343.3,409,15.3,1212,45.4,4336,162.5,7220,270.5,34493,1292.4,70621,2646,10810,405,253,108,0.43,0,0,0,0,0,16737,0.063,2663450,977069,23300,1688623,1397479,1291513,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,2494417,0.08620093535267324,2394280,0.08408411943634218,7696951,0.31106862964308857,0.32407858644286547,6762066,145397,0.02150186052605816,42014,103383,0.015288670651839245,0.7110394299744837,28832,12683,2663,2663.45,2663450,44399,10930,9705,10317.5,10318,NA,387.3922919521673,0.23925054047561856,2663450,10318,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,763795,132368,397042,408427,332406,238257,416697
1995-01-01,MS,Daniel Kirkwood Fordice,Republican,4623,893,305,1384,121755,4514.5,13560,502.8,108195,4011.7,348,12.9,1054,39.1,3530,130.9,8628,319.9,30505,1131.1,67967,2520.1,9723,360.5,253,110,0.43,0,0,0,0,0,17488,0.062,2690788,992365,24433,1705861,1413989,1308670,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,2556495,0.02488677715073302,2448280,0.022553753111582604,8300728,0.2949476238710629,0.3079844322088376,7413908,189288,0.025531474088969004,49793,139495,0.01881531305756694,0.7369458180127636,39828,14484,2691,2690.788,2690788,46764,12684,10124,11404,11404,NA,423.8163690339038,0.10525295599922466,2690788,11404,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,767892,135430,395938,412181,346203,245788,419227
1996-01-01,MS,Daniel Kirkwood Fordice,Republican,4876,894,344,1398,122842,4522.9,13261,488.3,109581,4034.6,301,11.1,981,36.1,3646,134.2,8333,306.8,30755,1132.4,69299,2551.5,9527,350.8,253,113,0.45,0,0,0,0,0,18386,0.06,2709925,1004313,25702,1718070,1426347,1321738,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,2696263,0.054671728284232904,2607778,0.06514696031499666,8864863,0.2941701411516455,0.30415168288556743,8216867,282796,0.03441652396223524,52324,230472,0.028048646765245197,0.8149761665652979,41273,13876,2710,2709.925,2709925,49683,13859,10030,11944.5,11945,NA,440.7871066542432,0.04743949491406524,2709925,11945,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,769681,137451,395224,412406,360532,250646,422145
1997-01-01,MS,Daniel Kirkwood Fordice,Republican,4964,1104,382,1516,126452,4630.2,12808,469,113644,4161.3,358,13.1,1065,39,3741,137,7644,279.9,32429,1187.4,71887,2632.3,9328,341.6,253,106,0.42,0,0,0,0,0,19221,0.057,2731826,1016239,26939,1733826,1440394,1336610,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,2904204,0.07712192764578232,2787879,0.06906301073174173,9400400,0.2965702523296881,0.3089447257563508,9005740,268187,0.02977956281216202,56158,212029,0.0235437620895118,0.7906013341437131,48085,15233,2732,2731.826,2731826,52429,14296,10347,12321.5,12322,NA,451.0536176169346,0.03156132272917539,2731826,12322,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,774832,140483,395506,410241,375593,254901,425448
1998-01-01,MS,Daniel Kirkwood Fordice,Republican,5076,1161,415,1784,120647,4384,11302,410.7,109345,3973.3,315,11.4,1026,37.3,3394,123.3,6567,238.6,31498,1144.5,68525,2490,9322,338.7,253,107,0.42,0,0,0,0,0,20180,0.053,2751335,1028123,28012,1748699,1454123,1350711,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,2947073,0.014761015410763155,2816014,0.01009190140605098,10608543,0.26544776224218536,0.2778018621407294,9335836,276320,0.029597777852995704,55715,220605,0.023629913807397644,0.7983678343949044,52259,16212,2751,2751.335,2751335,55949,16678,9943,13310.5,13311,NA,483.8014999990914,0.0802629443272196,2751335,13311,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,773721,143876,398124,408174,383308,269869,427762
1999-01-01,MS,Daniel Kirkwood Fordice,Republican,5279,1124,467,1931,118231,4270.4,9671,349.3,108560,3921.1,213,77,1156,34.6,3091,121.2,5211,326.5,29109,884.4,65919,2737.3,13532,300.6,253,117,0.46,0,0,0,0,0,20684,0.051,2768619,1038253,29320,1760835,1464581,1363827,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,3098579,0.05140897426022362,2983006,0.059300841544111645,10700917,0.2787617173369348,0.28956200669531407,9926812,296177,0.02983606418656866,58444,237733,0.023948574829461864,0.8026720508344672,67808,16990,2769,2768.619,2768619,58137,18247,NA,NA,18247,NA,659.0650428968378,0.37082112538501993,2768619,18247,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,775662,145648,398139,405975,391610,280572,430802
2000-01-01,MS,"David Ronald ""Ronnie"" Musgrove",Democrat,5416,1100,484,1784,113911,4004.4,10267,360.9,103644,3643.5,255,90,1019,33.3,2703,128.2,6290,317.2,26918,906.9,69758,2864.8,6968,288,253,130,0.51,0,0,0,0,0,21640,0.054000000000000006,2848353,1043359,33590,1771404,1472553,1375800,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,3469583,0.11973359401196484,3349218,0.12276609567664296,12181038,0.2749534153000754,0.2848347571036229,10972174,325532,0.029668869633310592,68782,256750,0.02340010284197097,0.7887089441283807,63405,18493,2845,2848.353,2848353,61396,20241,NA,NA,20241,NA,710.6211905617035,0.10927823751849619,2848353,20241,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,774353,146543,396627,405019,399571,292330,433910
2001-01-01,MS,"David Ronald ""Ronnie"" Musgrove",Democrat,5403,1381,440,2065,119615,4182.7,10006,349.9,109609,3832.8,282,99,1147,40.1,3294,115.2,5283,184.7,29821,1042.8,70315,2458.8,9473,331.3,253,128,0.51,0,0,0,0,0,22781,0.055,2852994,1046375,34783,1771836,1473486,1379508,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,3856416,0.11149264911662295,3727172,0.1128484320817576,11692949,0.3187538062468245,0.3298069631536065,11727422,343286,0.029272077017438274,71659,271627,0.023161697430176896,0.7912556876773302,62588,18662,2853,2852.994,2852994,65104,21460,NA,NA,21460,NA,752.1922583783913,0.060224297218516874,2852994,21460,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,768418,144561,395842,398959,405894,303146,436174
2002-01-01,MS,"David Ronald ""Ronnie"" Musgrove",Democrat,5412,1334,465,2094,119442,4166.5,9858,343.9,109584,3822.6,264,92,1127,39.3,3356,117.1,5111,178.3,29593,1032.3,70468,2458.1,9523,332.2,253,126,0.5,0,0,0,0,0,23136,0.066,2858681,1049194,36191,1773296,1475412,1383269,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,4534595,0.17585732452100603,4374145,0.17358281292089553,11052453,0.39576237057963515,0.4102795098970337,12742438,339926,0.026676684634447504,67902,272024,0.021347877070306324,0.8002447591534628,64258,18770,2859,2858.681,2858681,66158,22705,NA,NA,22705,NA,794.2474169031101,0.058014911463187324,2858681,22705,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,763148,140542,395880,394731,411252,314499,438629
2003-01-01,MS,"David Ronald ""Ronnie"" Musgrove",Democrat,5389,1354,488,1979,116203,4031.2,9336,323.9,106867,3707.3,267,93,1079,37.4,3016,104.6,4974,172.6,29564,1025.6,68307,2369.6,8996,312.1,253,125,0.49,0,0,0,0,0,23989,0.063,2868312,1053803,37675,1776834,1479611,1388701,1940,1776,2016,19192,7719.85064935065,2008,22754,1970,1677,1999,0.37082112538502,2014,-0.144567344895079,0.0348537738791818,1940,8.16176470588235e-4,2016,0.00642858698036956,1971-1977,7.45111749105689e-4,2007-2008,0.00765994502023324,0.00282137674627905,1776,8.16176470588235e-4,19192,0.0064,1999,0.37082112538502,7720,0.0348537738791818,2008,22754,2007-2008,0.00765994502023324,1999,0.37082112538502,0.00642858698036956,5086417,0.12169157333786149,4923136,0.1255081850281598,13393021,0.36758965732973914,0.37978115617081465,13502885,363967,0.02695475818686155,68338,295629,0.02189376566563368,0.8122412196710141,68123,19647,2868,2868.312,2868312,68798,20589,NA,NA,20589,NA,717.808941286722,-0.0931953314247963,2868312,20589,282.1376746279054,0.034853773879181836,2479154.103896104,7719.850649350649,759447,138379,396642,390561,415768,324879,442636
